指標名,スポーツ施設,,,,,,
港区,東新橋一丁目,虎ノ門広域,東京都港区東新橋1-9-1 コンラッド東京 29F,水月スパ&フィットネス,スポーツクラブ/フィットネスクラブ,35.66294,139.761215
港区,海岸三丁目,-,東京都港区海岸3-26-1 バーク芝浦7F,Golf&Fitness Point(ゴルフアンドフィットネスポイント) 芝浦,ゴルフ練習場,35.645307,139.758579
港区,港南四丁目,-,東京都港区港南4-2-6 シティタワー品川 東棟 2F,ベイリズム品川,スポーツクラブ/フィットネスクラブ,35.631158,139.748079
港区,芝公園四丁目,-,東京都港区芝公園4-2-6 東京タワーフットタウン 3F,ランナーズサロン LOVESPO TOKYO,スポーツクラブ/フィットネスクラブ,35.65857,139.745484
港区,六本木六丁目,六本木,東京都港区六本木6-10-3 グランドハイアット東京 5F,NAGOMISPA AND FITNESS(ナゴミスパアンドフィットネス),スポーツクラブ/フィットネスクラブ,35.659805,139.728417
港区,六本木六丁目,六本木,東京都港区六本木6-4-1 六本木ヒルズ・メトロハット/ハリウッドプラザB2F,トータル・ワークアウト 六本木ヒルズ店,スポーツクラブ/フィットネスクラブ,35.661533,139.729614
港区,六本木七丁目,六本木,東京都港区六本木7-18-5 屋上,六本木ゴルフ練習場,ゴルフ練習場,35.662103,139.728738
港区,虎ノ門三丁目,虎ノ門,東京都港区虎ノ門3-7-7 虎ノ門A3ビル1F,ヒルズゴルフアカデミー 虎ノ門,ゴルフ練習場,35.66513,139.746368
港区,麻布十番二丁目,-,東京都港区麻布十番2-5-3 グリーンヒル麻布十番2F,ストレッチ専門店Dr.ストレッチ 麻布十番店,スポーツスクール/体験,35.656371,139.733609
港区,赤坂四丁目,赤坂,東京都港区赤坂4-2-3 ディアシティ赤坂一ツ木館1F,ストレッチ専門店Dr.ストレッチ 赤坂店,スポーツスクール/体験,35.675884,139.735625
港区,芝五丁目,-,東京都港区芝5-20-12 芝五ビル 3F,パーソナルトレーニングジムREAL WORKOUT(リアルワークアウト) 三田・田町店,スポーツクラブ/フィットネスクラブ,35.647419,139.74749
港区,南青山五丁目,-,東京都港区南青山5-5-4 ルーチェ南青山A棟 B1F,Private Gym Dand.A(プライベ-ト ジム ダンドエ-) 表参道店,スポーツクラブ/フィットネスクラブ,35.66328,139.713516
港区,南青山二丁目,-,東京都港区南青山2-27-18 パサージュ青山 1F,BETTER BODIES HI(ベター ボディーズ ハイ),スポーツクラブ/フィットネスクラブ,35.668977,139.716819
港区,高輪三丁目,-,東京都港区高輪3-25-27 アベニュー高輪/前川ビル 3F 312号室,CREBIQ(クレビック)品川店,スポーツ施設/運動公園,35.631471,139.73794
港区,南青山五丁目,-,東京都港区南青山5-4-51 シャトー青山第一204号室,eviGym(エビジム) 表参道店,スポーツクラブ/フィットネスクラブ,35.6633,139.714414
港区,赤坂九丁目,六本木,東京都港区赤坂9-6-19 A-Ninth BUILDING 1F,eviGym(エビジム) 六本木店,スポーツクラブ/フィットネスクラブ,35.666792,139.729103
港区,東麻布一丁目,-,東京都港区東麻布1-29-9 プリンセスコート東麻布205号室,Apple GYM(アップルジム) 麻布十番店,スポーツクラブ/フィットネスクラブ,35.655475,139.743268
港区,赤坂五丁目,赤坂,東京都港区赤坂5-1-5 菅野ビルB1F,ゴルフパフォーマンス 赤坂店,ゴルフ練習場,35.673943,139.736727
港区,東麻布二丁目,-,東京都港区東麻布2-15-5 アルカディア東麻布B1F,ゴルフパフォーマンス 六本木麻布店,ゴルフ練習場,35.657321,139.741432
港区,麻布十番二丁目,-,東京都港区麻布十番2-5-11 麻布メゾン602号室,パーソナルトレーニングジム ティーバランス麻布十番店,スポーツクラブ/フィットネスクラブ,35.656214,139.733317
港区,三田二丁目,-,東京都港区三田2-7-7 ザ・パームス三田 201号,パーソナルトレーニングジム ティーバランス三田店,スポーツクラブ/フィットネスクラブ,35.651541,139.744326
港区,芝三丁目,-,東京都港区芝3-43-16 KDX三田ビル1F,スイング24 三田店,ゴルフ練習場,35.650663,139.7452
港区,六本木三丁目,六本木,東京都港区六本木3-8-7,加圧トレーニングジム アルター 六本木ルーム,スポーツクラブ/フィットネスクラブ,35.663244,139.734647
港区,南青山二丁目,-,東京都港区南青山2-27-22 青山安田ビル7F,パーソナルジムCHART,スポーツクラブ/フィットネスクラブ,35.669104,139.716303
港区,南青山五丁目,-,東京都港区南青山5-6-23 スパイラル 6F,Studio Beaura(スタジオ ビューラ),スポーツクラブ/フィットネスクラブ,35.663681,139.711596
港区,六本木三丁目,六本木,東京都港区六本木3-8-7 palビル 3F,ALTERR(アルター) 六本木ルーム,スポーツクラブ/フィットネスクラブ,35.663244,139.734647
港区,南青山二丁目,-,東京都港区南青山2-13-7 MATRICE B1,AtoZ(エートゥーゼット),スポーツクラブ/フィットネスクラブ,35.670651,139.720401
港区,赤坂二丁目,赤坂,東京都港区赤坂2-13-6 赤坂田町ビル 1F,HYPERION GOLF STUDIO(ヒューペリオン ゴルフ スタジオ) 赤坂店,ゴルフ練習場,35.672457,139.738686
港区,新橋二丁目,虎ノ門広域,東京都港区新橋2-12-15,新橋ゴルフアカデミー,ゴルフ練習場,35.667286,139.754786
港区,高輪四丁目,-,東京都港区高輪4丁目10-30,高輪ゴルフセンター,ゴルフ練習場,35.628289,139.736996
港区,赤坂六丁目,赤坂,東京都港区赤坂6丁目6-14,氷川武道場,スポーツ施設/運動公園,35.669713,139.737505
港区,六本木一丁目,虎ノ門,東京都港区六本木1-6-1,マイゴルフスタイル六本木,ゴルフ練習場,35.66462,139.739955
港区,麻布十番四丁目,-,東京都港区麻布十番4丁目5-1,新広尾公園投球場,スポーツ施設/運動公園,35.653882,139.737545
港区,北青山三丁目,-,東京都港区北青山3-12-7 カプリース青山 1204号室,Apple GYM(アップルジム) 表参道店,スポーツクラブ/フィットネスクラブ,35.663371,139.710305
港区,芝五丁目,-,東京都港区芝5-22-5,岩盤ピラティス&ホットヨガスタジオ WAYAN RESORT YOGA(ワヤン リゾート ヨガ),スポーツスクール/体験,35.648209,139.746368
港区,南青山五丁目,-,東京都港区南青山5-3-25 OHビル 3F,PilatesAoyama(ピラティスアオヤマ),スポーツスクール/体験,35.663377,139.714701
港区,麻布十番三丁目,-,東京都港区麻布十番3-7-5 マスコビル弐番館304,麻布ボディメイキングボックス,スポーツクラブ/フィットネスクラブ,35.653652,139.735036
港区,港南一丁目,-,東京都港区港南1丁目4-1,芝浦中央公園運動場フットサル場,スポーツ施設/運動公園,35.634131,139.746722
港区,芝五丁目,-,東京都港区芝5丁目27-1,ルネサンス田町・三田,スポーツクラブ/フィットネスクラブ,35.647094,139.745764
港区,六本木一丁目,虎ノ門,東京都港区六本木1-6-1,エスフォルタ六本木,スポーツクラブ/フィットネスクラブ,35.66462,139.739955
港区,赤坂九丁目,六本木,東京都港区赤坂9丁目1-7,空手世田谷支部,スポーツスクール/体験,35.668055,139.732763
港区,南麻布二丁目,-,東京都港区南麻布2-10-2,グリーンスポット,ゴルフ練習場,35.648239,139.735245
港区,赤坂八丁目,赤坂,東京都港区赤坂8丁目5-26,エスフォルタ赤坂,スポーツクラブ/フィットネスクラブ,35.671016,139.726787
港区,元麻布一丁目,-,東京都港区元麻布1-5-10,合気道麻布道場,スポーツスクール/体験,35.652669,139.732831
港区,新橋五丁目,虎ノ門広域,東京都港区新橋5-29-2,極真カラテ六本木・新橋道場,スポーツスクール/体験,35.662551,139.755794
港区,新橋一丁目,虎ノ門広域,東京都港区新橋1-5-5,全日本空手道一友会,スポーツスクール/体験,35.667572,139.760197
港区,芝公園三丁目,虎ノ門,東京都港区芝公園3-5-23,日本拳法協会,スポーツスクール/体験,35.660022,139.744945
港区,新橋二丁目,虎ノ門広域,東京都港区新橋2-12-7,住地ゴルフスクール 新橋校,スポーツスクール/体験,35.667135,139.754946
港区,芝浦一丁目,-,東京都港区芝浦1-13-10,住地ゴルフスクール 田町校,スポーツスクール/体験,35.646249,139.753229
港区,白金一丁目,-,東京都港区白金1-17-1,エフ・テニススクール,スポーツスクール/体験,35.644583,139.733509
港区,芝浦一丁目,-,東京都港区芝浦1丁目2-1,ゼロイン,スポーツ施設/運動公園,35.649977,139.756982
港区,芝浦四丁目,-,東京都港区芝浦4丁目20-3,CLUB芝浦アイランド,スポーツクラブ/フィットネスクラブ,35.639891,139.751872
港区,白金六丁目,-,東京都港区白金6丁目14-28,スギプロダイビングスクール,スポーツスクール/体験,35.641746,139.723712
港区,南麻布五丁目,-,東京都港区南麻布5-6-41,東京ローンテニスクラブ(一般財団法人),スポーツ施設/運動公園,35.652907,139.727882
港区,麻布十番一丁目,-,東京都港区麻布十番1-11-3,オズ-麻布,スポーツクラブ/フィットネスクラブ,35.655862,139.736363
港区,芝浦四丁目,-,東京都港区芝浦4丁目22-2,ボートライセンスミナモ,スポーツスクール/体験,35.641227,139.752356
港区,芝浦三丁目,-,東京都港区芝浦3丁目6-3,プラスケア,スポーツ施設/運動公園,35.643533,139.748877
港区,六本木七丁目,六本木,東京都港区六本木7丁目19-9,BASIピラティス六本木スタジオ,スポーツスクール/体験,35.662141,139.727948
港区,赤坂八丁目,赤坂,東京都港区赤坂8丁目4-14,フェリーチェスポーツクラブ(一般社団法人),スポーツスクール/体験,35.67269,139.726325
港区,西麻布二丁目,-,東京都港区西麻布2-10-2,九重ファンクラブ,スポーツスクール/体験,35.662024,139.721498
港区,新橋二丁目,虎ノ門広域,東京都港区新橋2-21-1,ジャパンゴルフマネージメント,ゴルフ場,35.66554,139.759032
港区,芝五丁目,-,東京都港区芝5丁目22-4,デイフィット田町店,スポーツクラブ/フィットネスクラブ,35.648237,139.746513
港区,南麻布三丁目,-,東京都港区南麻布3丁目3-25,加圧トレーニングスタジオバイタル(studioVital),スポーツクラブ/フィットネスクラブ,35.649871,139.73154
港区,芝浦三丁目,-,東京都港区芝浦3丁目11-8,加圧スタジオB&B田町スタジオ,スポーツクラブ/フィットネスクラブ,35.642817,139.749816
港区,新橋二丁目,虎ノ門広域,東京都港区新橋2-12-15,新橋フィットネススタジオ,スポーツクラブ/フィットネスクラブ,35.667286,139.754786
港区,新橋二丁目,虎ノ門広域,東京都港区新橋2-21-1,JGMホールディングス,ゴルフ場,35.66554,139.759032
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ノ門1-1-21,虎ノ門ゴルフプラザ,ゴルフ練習場,35.670368,139.750485
港区,芝浦四丁目,-,東京都港区芝浦4丁目22-2,tokyo・harbour・b.l.s.,スポーツスクール/体験,35.641227,139.752356
港区,南青山三丁目,-,東京都港区南青山3-14-2,BODYDirector,スポーツクラブ/フィットネスクラブ,35.665731,139.714574
港区,南麻布五丁目,-,東京都港区南麻布5-1-11,MyGym広尾校,スポーツスクール/体験,35.654895,139.722624
港区,麻布十番一丁目,-,東京都港区麻布十番1丁目5-18,スタジオボディデザイン,スポーツ施設/運動公園,35.656561,139.733677
港区,南麻布四丁目,-,東京都港区南麻布4-10-21,RTA,スポーツスクール/体験,35.648229,139.725028
港区,麻布十番三丁目,-,東京都港区麻布十番3丁目7-11,THEPOPEYEPersonalClub本店,スポーツクラブ/フィットネスクラブ,35.653587,139.734806
港区,麻布十番一丁目,-,東京都港区麻布十番1-10-10,麻布十番ストレッチ&ゴルフスタジオ,スポーツスクール/体験,35.656045,139.736712
港区,西麻布四丁目,-,東京都港区西麻布4-11-4,TAKEITEASY,スポーツクラブ/フィットネスクラブ,35.65891,139.722953
港区,南麻布五丁目,-,東京都港区南麻布5丁目1-11,カルペディエム広尾,スポーツ施設/運動公園,35.654895,139.722624
港区,高輪四丁目,-,東京都港区高輪4丁目21-13,GO’sGYM,スポーツクラブ/フィットネスクラブ,35.626368,139.736802
港区,高輪一丁目,-,東京都港区高輪1丁目27-37,R.Bゴルフ倶楽部高輪,ゴルフ練習場,35.635903,139.732352
港区,東新橋二丁目,虎ノ門広域,東京都港区東新橋2-3-17,D-MAXSTUDIO,スポーツクラブ/フィットネスクラブ,35.662196,139.758103
港区,芝五丁目,-,東京都港区芝5-1-5,ファイティングラボ田町,スポーツ施設/運動公園,35.65003,139.745346
港区,西麻布三丁目,-,東京都港区西麻布3丁目20-3,トレーニングジムメクスター,スポーツクラブ/フィットネスクラブ,35.660148,139.726305
港区,西新橋二丁目,虎ノ門,東京都港区西新橋2-39-3,Tウォール新橋店,スポーツ施設/運動公園,35.664828,139.75295
港区,三田一丁目,-,東京都港区三田1-2-16,B-FIT・AZABU,スポーツクラブ/フィットネスクラブ,35.654939,139.741033
港区,赤坂二丁目,赤坂,東京都港区赤坂2丁目12-13,ロングブレススタジオ,スポーツクラブ/フィットネスクラブ,35.670874,139.740794
港区,白金台五丁目,-,東京都港区白金台5-14-1,そらよんボルダリングジム,スポーツクラブ/フィットネスクラブ,35.63859,139.722774
港区,赤坂三丁目,赤坂,東京都港区赤坂3丁目1-6,アコーディアゴルフスタジオ赤坂,スポーツスクール/体験,35.677038,139.736768
港区,芝五丁目,-,東京都港区芝5丁目31-7,R.Bゴルフ倶楽部田町,ゴルフ練習場,35.646872,139.746642
港区,芝三丁目,-,東京都港区芝3丁目20-5,THE・FITNESS芝,スポーツ施設/運動公園,35.651747,139.747366
港区,赤坂五丁目,赤坂,東京都港区赤坂5丁目4-6,XBODYLab赤坂,スポーツクラブ/フィットネスクラブ,35.672202,139.736034
港区,六本木三丁目,六本木,東京都港区六本木3丁目11-10,CANDYGYM,スポーツクラブ/フィットネスクラブ,35.663288,139.73297
港区,南青山一丁目,-,東京都港区南青山1丁目2-6,フットトレーナーズ,スポーツスクール/体験,35.672216,139.725509
港区,新橋五丁目,虎ノ門広域,東京都港区新橋5丁目32-6,VivaStudio,スポーツクラブ/フィットネスクラブ,35.662413,139.754618
港区,六本木三丁目,六本木,東京都港区六本木3丁目18-12,BEEFMANworkout,スポーツクラブ/フィットネスクラブ,35.661579,139.737287
港区,六本木四丁目,六本木,東京都港区六本木4丁目12-12,パーソナルジムボディーク(Bodyke)六本木店,スポーツ施設/運動公園,35.664772,139.731683
港区,六本木七丁目,六本木,東京都港区六本木7丁目10-3,SIXPAD・STATION六本木,スポーツクラブ/フィットネスクラブ,35.664657,139.729209
港区,高輪一丁目,-,東京都港区高輪1丁目2-16,サウスフィットネスクラブ事務局,スポーツクラブ/フィットネスクラブ,35.644241,139.735205
港区,新橋一丁目,虎ノ門広域,東京都港区新橋1丁目5-5,日本空手道振興協会(一般財団法人),スポーツスクール/体験,35.667572,139.760197
港区,六本木七丁目,六本木,東京都港区六本木7丁目18-8,エナジーフィット六本木店,スポーツクラブ/フィットネスクラブ,35.662168,139.729201
港区,西麻布三丁目,-,東京都港区西麻布3丁目22-9,パーソナルトレーニングジムメクスター代々木店,スポーツ施設/運動公園,35.659236,139.724749
港区,西麻布一丁目,-,東京都港区西麻布1丁目4-46,8GYM,スポーツ施設/運動公園,35.662146,139.726044
港区,南青山一丁目,-,東京都港区南青山1丁目23-13,次世代パーソナルトレーニングジムCHANGE南青山店,スポーツクラブ/フィットネスクラブ,35.666672,139.725193
港区,南青山三丁目,-,東京都港区南青山3丁目15-7,リジュビネートピラティス(Re-JuvenatePilates),スポーツクラブ/フィットネスクラブ,35.66502,139.715571
港区,赤坂二丁目,赤坂,東京都港区赤坂2丁目7-2,マイゴルフレンジ,ゴルフ場,35.672218,139.739764
港区,赤坂二丁目,赤坂,東京都港区赤坂2丁目15-18,わたしのゴルフ赤坂店,スポーツスクール/体験,35.67163,139.738306
港区,新橋二丁目,虎ノ門広域,東京都港区新橋2丁目5-6,ゴルバニジュウヨン(GOLBA24)新橋店,ゴルフ練習場,35.667455,139.755871
港区,海岸三丁目,-,東京都港区海岸3丁目26-1,SPORTSLABOSHIBAURA,スポーツクラブ/フィットネスクラブ,35.645307,139.758579
港区,東麻布一丁目,-,東京都港区東麻布1丁目28-5,パーソナルジムBemore麻布店,スポーツクラブ/フィットネスクラブ,35.655462,139.744087
新宿区,新宿六丁目,-,東京都新宿区新宿6-27-30 新宿イーストサイドスクエア B1F,TIPNESS(ティップネス) 東新宿店,スポーツクラブ/フィットネスクラブ,35.696585,139.708872
新宿区,百人町二丁目,-,東京都新宿区百人町2-23-25,GENスポーツアカデミー,スポーツクラブ/フィットネスクラブ,35.704164,139.696602
新宿区,霞ヶ丘町,-,東京都新宿区霞ケ丘町11-1,明治神宮外苑アイススケート場,スケート場/スケートリンク,35.680188,139.714993
新宿区,戸山三丁目,-,東京都新宿区戸山3-18-1,元気館,スポーツ施設/運動公園,35.706649,139.709207
新宿区,新宿三丁目,-,"東京都新宿区新宿3-27-5 ケースリビルB1,B2",jump one Shinjuku.East(ジャンプワン新宿),スポーツクラブ/フィットネスクラブ,35.691221,139.701807
新宿区,大久保三丁目,-,東京都新宿区大久保3-5-1,新宿スポーツセンター,スポーツ施設/運動公園,35.707026,139.705418
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2-44-1 東京都健康プラザ ハイジア 5F,東急スポーツオアシス 新宿24Plus店,スポーツクラブ/フィットネスクラブ,35.696694,139.701115
新宿区,大久保三丁目,-,東京都新宿区大久保3-7-42,大久保スポーツプラザ,スポーツ施設/運動公園,35.706609,139.702253
新宿区,戸山三丁目,-,東京都新宿区戸山3-2,戸山多目的運動広場,スポーツ施設/運動公園,35.705129,139.714434
新宿区,新宿三丁目,-,東京都新宿区新宿3-29-1 M新宿ビル 屋上,GINZA de FUTSAL(ギンザ デ フットサル) 新宿ビックロスタジアム,スポーツ施設/運動公園,35.691361,139.703183
新宿区,西新宿二丁目,-,東京都新宿区西新宿2-11,新宿中央公園フットサル施設,スポーツ施設/運動公園,35.690124,139.689223
新宿区,西新宿八丁目,-,東京都新宿区西新宿8-16-2 新宿グランドウイング 1F(新宿税務署通り沿いが入口です),エニタイムフィットネス 西新宿店,スポーツクラブ/フィットネスクラブ,35.696855,139.692194
新宿区,上落合一丁目,-,東京都新宿区上落合1-5-2 羽場ビル 1F-B2F,エニタイムフィットネス 落合店,スポーツクラブ/フィットネスクラブ,35.711285,139.691496
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-1 カレイドビル5-7F,ティップ.クロス TOKYO(トーキョー) 新宿,スポーツクラブ/フィットネスクラブ,35.694072,139.699314
新宿区,新宿三丁目,-,東京都新宿区新宿3-35-18 新宿ニュ-アサヒビル B1F,FEELCYCLE SJK(フィールサイクル シンジュク)店,スポーツクラブ/フィットネスクラブ,35.690035,139.703049
新宿区,揚場町,-,東京都新宿区揚場町,コナミスポーツクラブ 飯田橋,スポーツクラブ/フィットネスクラブ,35.702326,139.743169
新宿区,津久戸町,-,東京都新宿区津久戸町4-6,ZENゴルフ練習場,ゴルフ練習場,35.703208,139.740095
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-5-20,エスカラード・クライミングジム,スポーツ施設/運動公園,35.695691,139.698565
新宿区,西早稲田一丁目,-,東京都新宿区西早稲田1-13-4,ワセダオートテニスプラザ,スポーツ施設/運動公園,35.71146,139.720848
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4丁目17-15,合気道養神館道場,スポーツスクール/体験,35.712309,139.700228
新宿区,新宿七丁目,-,東京都新宿区新宿7-3-29,新宿ここ・から広場多目的運動広場,スポーツ施設/運動公園,35.700835,139.712399
新宿区,北新宿三丁目,-,東京都新宿区北新宿3-20,北新宿多目的運動広場,スポーツ施設/運動公園,35.702324,139.688904
新宿区,西落合三丁目,-,東京都新宿区西落合3-8-19,エニタイムフィットネス 落合南長崎店,スポーツクラブ/フィットネスクラブ,35.723114,139.682244
新宿区,大久保一丁目,-,東京都新宿区大久保1-3-15 アクロス東新宿 2F,エニタイムフィットネス 東新宿店,スポーツクラブ/フィットネスクラブ,35.700762,139.707711
新宿区,榎町,-,東京都新宿区榎町43-1 ユニゾ神楽坂ビル 1F,エニタイムフィットネス 神楽坂店,スポーツクラブ/フィットネスクラブ,35.704506,139.72868
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2-18-18 TCKビル 1F,エニタイムフィットネス 早稲田店,スポーツクラブ/フィットネスクラブ,35.711042,139.711043
新宿区,上落合三丁目,-,東京都新宿区上落合3-2-4 東京トラフィック開発中井ビル,エニタイムフィットネス 新宿中井店,スポーツクラブ/フィットネスクラブ,35.713764,139.685853
新宿区,住吉町,-,東京都新宿区住吉町8-14 メゾンドK 1F-B1,エニタイムフィットネス 曙橋店,スポーツクラブ/フィットネスクラブ,35.69283,139.722235
新宿区,四谷四丁目,-,東京都新宿区四谷4-28-4 YKBエンサインビル 1F,エニタイムフィットネス 新宿御苑前店,スポーツクラブ/フィットネスクラブ,35.688612,139.715353
新宿区,市谷田町二丁目,-,東京都新宿区市谷田町2-17 八重洲市谷ビル B1,エニタイムフィットネス 市ケ谷店,スポーツクラブ/フィットネスクラブ,35.695428,139.738133
新宿区,下宮比町,-,東京都新宿区下宮比町2-1 第一勧銀稲垣ビル B1,エニタイムフィットネス 飯田橋店,スポーツクラブ/フィットネスクラブ,35.702961,139.743767
新宿区,西新宿八丁目,-,東京都新宿区西新宿8-3-32 CARMEL 403,B-FIT(ビーフィット) 西新宿本店,スポーツクラブ/フィットネスクラブ,35.696316,139.694508
新宿区,河田町,-,東京都新宿区河田町3-52 1F,エニタイムフィットネス 新宿河田町店,スポーツクラブ/フィットネスクラブ,35.695793,139.721092
新宿区,新宿六丁目,-,東京都新宿区新宿6-27-28 コンフォリア新宿イーストサイドタワー アネックス棟1F,エニタイムフィットネス 新宿6丁目店,スポーツクラブ/フィットネスクラブ,35.696108,139.707771
新宿区,神楽坂五丁目,-,東京都新宿区神楽坂5-28 シュエット神楽坂 2F,エニタイムフィットネス 神楽坂駅前店,スポーツクラブ/フィットネスクラブ,35.701835,139.738246
新宿区,四谷二丁目,-,東京都新宿区四谷2丁目11-6 FORECAST四谷2階,JOYFIT24四谷,スポーツクラブ/フィットネスクラブ,35.687275,139.724761
新宿区,神楽坂五丁目,-,東京都新宿区神楽坂5丁目24番タイヨウビル3F,JOYFIT24神楽坂,スポーツクラブ/フィットネスクラブ,35.7022,139.73794
新宿区,信濃町,-,東京都新宿区信濃町8 外苑北SRCビルB1,JOYFIT24信濃町,スポーツクラブ/フィットネスクラブ,35.682693,139.719402
新宿区,下落合四丁目,-,東京都新宿区下落合4丁目26-7 東京理容会館 1F,JOYFIT24目白,スポーツクラブ/フィットネスクラブ,35.722079,139.695884
新宿区,馬場下町,-,東京都新宿区馬場下町62-13-14 ヒキタカ早稲田ビル 2階,FASTGYM24 早稲田店,スポーツクラブ/フィットネスクラブ,35.7063,139.719726
新宿区,高田馬場三丁目,-,東京都新宿区高田馬場3-3-2 MFビル 3F,ファイトフィット 高田馬場駅前,スポーツクラブ/フィットネスクラブ,35.713862,139.702765
新宿区,四谷三丁目,-,東京都新宿区四谷3-11 光徳ビル1F,ストレッチ専門店Dr.ストレッチ 四谷三丁目店,スポーツスクール/体験,35.68811,139.718963
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,有賀園ゴルフ eStand+(イースタンド プラス) 小田急百貨店新宿店,スポーツスクール/体験,35.692539,139.698629
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町2-4,神宮球場 室内球技場,スポーツ施設/運動公園,35.675956,139.718025
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-35-3 BIGBOX高田馬場内,ダンロップゴルフスクール BIGBOX高田馬場校,スポーツスクール/体験,35.7126,139.70428
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-15-4 YS第一ビル,ファイトフィット新宿,スポーツスクール/体験,35.695316,139.697459
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2-23-1 風林会館屋上,ルーツゴルフスクール 新宿校,スポーツスクール/体験,35.695217,139.704175
新宿区,新宿五丁目,-,東京都新宿区新宿5-17-13 オリエンタルウェーブビル 3F,b-monster(ビーモンスター) 新宿店,スポーツクラブ/フィットネスクラブ,35.692912,139.705258
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-16-11 FORECAST西新宿 3-4F,ライザップ 新宿店,スポーツクラブ/フィットネスクラブ,35.696276,139.697882
新宿区,住吉町,-,東京都新宿区住吉町1-14,BETA CLIMBING GYM(ベータクライミングジム),スポーツ施設/運動公園,35.692185,139.722235
新宿区,新宿三丁目,-,東京都新宿区新宿3-36-6 新宿大安ビル 5F,ホットヨガ&ナイトサーフィンLAVA(ラバ) 新宿東口店,スポーツスクール/体験,35.690365,139.701869
千代田区,五番町,-,東京都新宿区四谷1-無番地 外濠公園内,ジェクサー・フィットネスクラブ 四谷店,スポーツクラブ/フィットネスクラブ,35.688302,139.730892
新宿区,西新宿一丁目,-,東京都新宿区西新宿1-3-14 新宿プラザ 9F,ヨガ教室ノア 新宿校,スポーツスクール/体験,35.693297,139.698277
新宿区,西新宿七丁目,-,東京都新宿区西新宿7-10-11 第二伊藤ビル 2F,Reborn myself(リボ-ン マイセルフ)新宿店,スポーツクラブ/フィットネスクラブ,35.694088,139.698127
新宿区,新宿四丁目,-,東京都新宿区新宿4-3-15 レイフラットB館2F,BOX GOLF(ボックスゴルフ),ゴルフ練習場,35.688634,139.703622
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1-35-3 BIGBOX高田馬場内,西武フィットネスクラブ BIGBOX高田馬場店,スポーツクラブ/フィットネスクラブ,35.7126,139.70428
新宿区,新宿四丁目,-,東京都新宿区新宿4-2-23 新四curumuビル10F,FIRSTSHIP(ファーストシップ)新宿,スポーツクラブ/フィットネスクラブ,35.688766,139.703047
新宿区,歌舞伎町一丁目,-,東京都新宿区歌舞伎町1-1-17 エキニア新宿ビル5F,RIZAP WOMAN(ライザップ ウーマン) 新宿店,スポーツクラブ/フィットネスクラブ,35.69316,139.704181
新宿区,新宿三丁目,-,東京都新宿区新宿3-30-13 新宿マルイ本館8F,Studio BOWSPRING SHINJUKU(スタジオ ボウスプリング シンジュク) 新宿マルイ本館店,スポーツクラブ/フィットネスクラブ,35.690931,139.704064
新宿区,四谷三丁目,-,東京都新宿区四谷3-4 四谷SCビル2F,KODLAB fitness boxing(コドラボ フィットネス ボクシング),スポーツクラブ/フィットネスクラブ,35.687869,139.72176
新宿区,新宿三丁目,-,東京都新宿区新宿3-11-9 花菱ビル7階,エクササイズコーチ新宿店,スポーツクラブ/フィットネスクラブ,35.691914,139.706545
