指標名,スポーツ施設,,,,,,
江東区,有明二丁目,-,東京都江東区有明2-1-8 住友不動産ショッピングシティ有明ガーデン2F,Dr.stretch(ドクター ストレッチ) 住友不動産 ショッピングシティ 有明ガーデン店,スポーツクラブ/フィットネスクラブ,35.638113,139.792494
江東区,有明一丁目,-,東京都江東区有明1-3-33,ドームアスリートハウス,スポーツクラブ/フィットネスクラブ,35.637923,139.788356
江東区,木場一丁目,-,東京都江東区木場1-5-10 深川ギャザリア内プラザ棟 4F,フジクラゴルフクラブ相談室 木場店,ゴルフ練習場,35.667007,139.804038
江東区,南砂六丁目,-,東京都江東区南砂6-7-15,ジムオルソ イオンスタイル南砂店,スポーツクラブ/フィットネスクラブ,35.671638,139.836013
江東区,森下二丁目,-,東京都江東区森下2-14-3 2F,BODY CONTROL(ボディ コントロール) 森下スタジオ,スポーツクラブ/フィットネスクラブ,35.687892,139.79955
江東区,猿江二丁目,-,東京都江東区猿江2-15-10 東京ガス深川グランド,FC東京 深川スクール,スポーツクラブ/フィットネスクラブ,35.687043,139.818438
江東区,東陽三丁目,-,東京都江東区東陽3-26-7 東陽大経ビル 1F,塩田合気道 東陽町本部道場,スポーツスクール/体験,35.670611,139.813567
江東区,毛利二丁目,-,東京都江東区毛利2-10-12,T-WALL(ティーウォール) 錦糸町店,スポーツ施設/運動公園,35.692949,139.816994
江東区,青海二丁目,-,東京都江東区青海2-6-3,FUTSALDAIBA(フットサルダイバ),スポーツ施設/運動公園,35.616015,139.777249
江東区,門前仲町一丁目,-,東京都江東区門前仲町1-13-12 HYPER MIX 2F,STARDIUM(スターディアム),スポーツクラブ/フィットネスクラブ,35.6734,139.795152
江東区,木場一丁目,-,東京都江東区木場1-5-30 イトーヨーカドー木場 2F,Dr.stretch(ドクターストレッチ) イトーヨーカドー木場店,スポーツクラブ/フィットネスクラブ,35.665584,139.804659
江東区,東陽四丁目,-,東京都江東区東陽4-6-16 東陽ビル 2F,わたしのゴルフ 東陽町店,ゴルフ練習場,35.67011,139.819403
江東区,辰巳三丁目,-,東京都江東区辰巳3-19-16,オードヴィーボールパーク,スポーツ施設/運動公園,35.643551,139.820762
江東区,亀戸一丁目,-,東京都江東区亀戸1-8-11 二見屋ビル5F,COREトレSTUDIO(コア トレ スタジオ) FSBI,スポーツクラブ/フィットネスクラブ,35.696212,139.823065
江東区,亀戸五丁目,-,東京都江東区亀戸5-5-6 ラポスタ203号,YOKO's GYM 亀戸店,スポーツクラブ/フィットネスクラブ,35.698657,139.827157
江東区,大島四丁目,-,東京都江東区大島4-8-9 2F,トライフォース柔術大島,スポーツクラブ/フィットネスクラブ,35.689296,139.831475
江東区,潮見一丁目,-,東京都江東区潮見1-1-1,潮見野球場,スポーツ施設/運動公園,35.655539,139.808965
江東区,森下一丁目,-,東京都江東区森下1-4-1 ヴィラソフィア102,【1/5オープン】パーソナルトレーニングジム かたぎり塾 森下店,スポーツクラブ/フィットネスクラブ,35.686179,139.797863
江東区,大島七丁目,-,東京都江東区大島7-38-30,コナミスポーツクラブ東大島,スポーツクラブ/フィットネスクラブ,35.690875,139.84265
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場第一運動場,スポーツ施設/運動公園,35.662516,139.83548
江東区,南砂三丁目,-,東京都江東区南砂3-12-6 糸井ビル 201,ダイエットパートナー南砂町店,スポーツクラブ/フィットネスクラブ,35.671668,139.832204
江東区,門前仲町一丁目,-,東京都江東区門前仲町1-18-1 紺谷ビル 1F,パーソナルトレーニングジム ハーモニーボディー門前仲町,スポーツクラブ/フィットネスクラブ,35.674333,139.794267
江東区,若洲三丁目,-,東京都江東区若洲3丁目1-1,東京都立若洲海浜公園ヨット訓練所,スポーツ施設/運動公園,35.630686,139.83763
江東区,亀戸九丁目,-,東京都江東区亀戸9-37-28,亀戸中央公園多目的球技広場,スポーツ施設/運動公園,35.700112,139.837904
江東区,大島九丁目,-,東京都江東区大島9-9,大島小松川公園小サッカー場,スポーツ施設/運動公園,35.689531,139.847368
江東区,辰巳二丁目,-,東京都江東区辰巳2丁目1-35,辰巳の森海浜公園少年広場,スポーツ施設/運動公園,35.648464,139.815672
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場ターゲットバードゴルフ,スポーツ施設/運動公園,35.662516,139.83548
江東区,新砂三丁目,-,東京都江東区新砂3-9-1,新砂運動場多目的運動広場,スポーツ施設/運動公園,35.662516,139.83548
江東区,有明二丁目,-,東京都江東区有明2丁目2-22,有明ジュニアテニスアカデミー,テニススクール,35.635964,139.786996
江東区,扇橋二丁目,-,東京都江東区扇橋2丁目3-4,DTSキックボクシングジム,スポーツ施設/運動公園,35.682826,139.815056
江東区,亀戸六丁目,-,東京都江東区亀戸6-40-8,伴流ボクシングジム,スポーツ施設/運動公園,35.695914,139.830435
江東区,亀戸五丁目,-,東京都江東区亀戸5丁目33-7,極真会館城東支部亀戸北道場,スポーツスクール/体験,35.698689,139.830196
江東区,亀戸六丁目,-,東京都江東区亀戸6丁目11-4,極真会館城東支部郷田道場,スポーツスクール/体験,35.694977,139.826838
江東区,森下四丁目,-,東京都江東区森下4丁目13-12,国際大山空手道連盟東京深川支部,スポーツスクール/体験,35.686031,139.805515
江東区,扇橋二丁目,-,東京都江東区扇橋2丁目11-1,神武館空手道場,スポーツスクール/体験,35.683508,139.814768
江東区,門前仲町一丁目,-,東京都江東区門前仲町1-15-4,ル・ポワソン,スポーツスクール/体験,35.673988,139.794636
江東区,亀戸二丁目,-,東京都江東区亀戸2丁目6-50,江東区 亀戸野球場・庭球場,スポーツ施設/運動公園,35.700166,139.819942
江東区,大島五丁目,-,東京都江東区大島5-36-8,キックボクシングキングジム,スポーツクラブ/フィットネスクラブ,35.689041,139.836312
江東区,東雲一丁目,-,東京都江東区東雲1丁目6-13,フォーレ(FOLE)フィットネスクラブ,スポーツクラブ/フィットネスクラブ,35.64663,139.801094
江東区,常盤一丁目,-,東京都江東区常盤1-3-8,清洲橋ゴルフセンター,ゴルフ練習場,35.684371,139.794376
江東区,新砂三丁目,-,東京都江東区新砂3-11-2,ケン・マリンサービス,スポーツスクール/体験,35.661412,139.829363
江東区,木場六丁目,-,東京都江東区木場6丁目14-5,CLUB-Gゴルフ道場,スポーツスクール/体験,35.667332,139.807972
江東区,豊洲五丁目,-,東京都江東区豊洲5丁目6-36,インドアゴルフスクール・ゴルフェ豊洲店,スポーツスクール/体験,35.652118,139.798064
江東区,豊洲六丁目,-,東京都江東区豊洲6丁目2-10,MyGym豊洲校,スポーツスクール/体験,35.649424,139.79303
江東区,南砂六丁目,-,東京都江東区南砂6丁目7-15,イオンウエルネスラウンジ3FIT南砂店,スポーツクラブ/フィットネスクラブ,35.671638,139.836013
江東区,牡丹一丁目,-,東京都江東区牡丹1丁目12-10,わくわくふれあいスポーツ門仲スタジオ,スポーツスクール/体験,35.670637,139.794377
江東区,有明二丁目,-,東京都江東区有明2丁目1-8,アミーダ有明店,スポーツクラブ/フィットネスクラブ,35.638496,139.793008
江東区,東陽二丁目,-,東京都江東区東陽2丁目4-41,JAMROCK・FITNESS東陽町店,スポーツクラブ/フィットネスクラブ,35.669097,139.818483
品川区,東五反田二丁目,-,東京都品川区東五反田2-11-2,品川区総合体育館,スポーツ施設/運動公園,35.624531,139.728195
品川区,大井一丁目,-,東京都品川区大井1-3-6 イトーヨーカドー大井町屋上,コミュニティアリー大井町,スポーツ施設/運動公園,35.607194,139.734089
品川区,東五反田一丁目,-,東京都品川区東五反田1-22-1,コナミスポーツクラブ五反田,スポーツクラブ/フィットネスクラブ,35.626028,139.726962
品川区,東品川四丁目,-,東京都品川区東品川4-10-1,コナミスポーツクラブ 本店,スポーツクラブ/フィットネスクラブ,35.607951,139.745963
品川区,豊町二丁目,-,東京都品川区豊町2-1-17,戸越体育館,スポーツ施設/運動公園,35.610836,139.720579
品川区,八潮四丁目,-,東京都品川区八潮4丁目1番19号他,大井ホッケー競技場,スポーツ施設/運動公園,35.592387,139.75299
品川区,東品川二丁目,-,東京都品川区東品川2-1-17,SHINAGAWA CULTURE BASE Powered by(シナガワ カルチャー ベース パワード バイ)スポスル,スポーツ施設/運動公園,35.621296,139.748029
品川区,八潮五丁目,-,東京都品川区八潮5-5-3,フットサルコート品川,スポーツ施設/運動公園,35.599607,139.750252
品川区,東品川三丁目,-,東京都品川区東品川3-14-9,東品川公園弓道場,スポーツ施設/運動公園,35.614944,139.746552
品川区,西五反田三丁目,-,東京都品川区西五反田3-10-12 2F,エニタイムフィットネス 不動前店,スポーツクラブ/フィットネスクラブ,35.626843,139.715671
品川区,南大井六丁目,-,東京都品川区南大井6-3-8 ガーデニア大森 2F,エニタイムフィットネス 大森店,スポーツクラブ/フィットネスクラブ,35.592273,139.733489
品川区,南品川二丁目,-,東京都品川区南品川2-2-7 南品川Jビル B1,エニタイムフィットネス 南品川店,スポーツクラブ/フィットネスクラブ,35.612212,139.742174
品川区,東五反田四丁目,-,東京都品川区東五反田4-7-20 相生ビル 1F,エニタイムフィットネス 高輪台店,スポーツクラブ/フィットネスクラブ,35.630411,139.727962
品川区,上大崎二丁目,-,東京都品川区上大崎2-27-1 サンフェリスタ目黒ビル 3F,エニタイムフィットネス 目黒店,スポーツクラブ/フィットネスクラブ,35.634107,139.714898
品川区,小山四丁目,-,東京都品川区小山4-8-20グローブホームズ武蔵小山2F,エニタイムフィットネス 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.617751,139.703523
品川区,西五反田七丁目,-,東京都品川区西五反田7-18-3,エニタイムフィットネス 五反田店,スポーツクラブ/フィットネスクラブ,35.623307,139.718657
品川区,大井四丁目,-,東京都品川区大井4-6-1 サクラビル 1F,エニタイムフィットネス 大井町店,スポーツクラブ/フィットネスクラブ,35.603393,139.73307
品川区,東品川二丁目,-,東京都品川区東品川2-2-20 天王洲オーシャンスクエア 2F,エニタイムフィットネス 天王洲アイル店,スポーツクラブ/フィットネスクラブ,35.622123,139.75014
品川区,東五反田二丁目,-,東京都品川区東五反田2-3-3,TIPNESS(ティップネス) 五反田店,スポーツクラブ/フィットネスクラブ,35.625331,139.725986
品川区,南品川三丁目,-,東京都品川区南品川3-1-8,ステップゴルフ 品川店,ゴルフ練習場,35.608472,139.743001
品川区,北品川五丁目,-,東京都品川区北品川5-6-1 大崎ブライトタワー1F,EARTH GOLF ACADEMY(アースゴルフアカデミー) 大崎店,ゴルフ練習場,35.621552,139.730476
品川区,小山三丁目,-,東京都品川区小山3-4-8 武蔵小山駅ビル 武蔵小山駅ビル 3F,フィットネスクラブ アトリオドゥーエ武蔵小山,スポーツクラブ/フィットネスクラブ,35.620585,139.70446
品川区,旗の台四丁目,-,東京都品川区旗の台4-4-4 サンユー旗の台ビル2F,JOYFIT24旗の台,スポーツクラブ/フィットネスクラブ,35.603618,139.706255
品川区,平塚二丁目,-,東京都品川区平塚2丁目17-10 V&CH戸越銀座ビル2F,JOYFIT24戸越銀座,スポーツクラブ/フィットネスクラブ,35.615637,139.714255
品川区,東大井五丁目,-,東京都品川区東大井5-2-1 おおい元気館4F,ゴールドジム サウス東京,スポーツクラブ/フィットネスクラブ,35.608038,139.735704
品川区,東中延二丁目,-,東京都品川区東中延2-1-5 ヴェルコート荏原中延壱番館 1階,FASTGYM24 荏原中延店,スポーツクラブ/フィットネスクラブ,35.609219,139.712659
品川区,小山五丁目,-,東京都品川区小山5-24-14 コーポラスワタナベ 1階,FASTGYM24 西小山店,スポーツクラブ/フィットネスクラブ,35.615121,139.699937
品川区,西大井一丁目,-,東京都品川区西大井1-8-2 エスペランサ西大井 2階,FASTGYM24 西大井店,スポーツクラブ/フィットネスクラブ,35.600925,139.722754
品川区,戸越三丁目,-,東京都品川区戸越3-1-2 戸越イマールビル B1F,Lala Aasha(ララアーシャ) 戸越銀座スタジオ,スポーツクラブ/フィットネスクラブ,35.615071,139.717048
品川区,八潮五丁目,-,東京都品川区八潮5-11-16,八潮公園多目的広場,スポーツ施設/運動公園,35.600345,139.753698
品川区,西五反田二丁目,-,東京都品川区西五反田2-5-2 五反田東幸ビル3・4F,ワタナベボクシングジム,スポーツスクール/体験,35.627087,139.722315
品川区,大井一丁目,-,東京都品川区大井1-23-7 アルテール大井町 2F,HOT STUDIO SANCTUARY(ホット スタジオ サンクチュアリ) 大井町店,スポーツスクール/体験,35.606192,139.73307
品川区,大崎一丁目,-,東京都品川区大崎1-6-5 大崎ニューシティ1F,e-golf stadium(イーゴルフスタジアム),ゴルフ練習場,35.62042,139.729451
品川区,大井一丁目,-,東京都品川区大井1-2-1 アトレ大井町6階,Dr.(ドクター)ストレッチ アトレ大井町店,スポーツスクール/体験,35.606266,139.734867
品川区,東五反田五丁目,-,東京都品川区東五反田5-25-19 東京デザインセンター2階,Magma spastudio insea(マグマ スパスタジオ インシー)五反田店,スポーツクラブ/フィットネスクラブ,35.627713,139.724533
品川区,大崎二丁目,-,東京都品川区大崎2-1-1,ThinkPark Arena (シンクパークアリーナ),スポーツ施設/運動公園,35.618445,139.727203
品川区,荏原一丁目,-,東京都品川区荏原1-22-8 第2小野マンションB1-A,截拳道/ジークンドー ミタチ・アカデミー,スポーツスクール/体験,35.618408,139.714439
品川区,荏原四丁目,-,東京都品川区荏原4-4-2 グリーンプラザ武蔵小山1F・2F,ワールド+ジム 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.616036,139.70841
品川区,上大崎四丁目,-,東京都品川区上大崎4-6-16,Body Produce AXIS(ボディプロデュースアクシス),スポーツクラブ/フィットネスクラブ,35.631028,139.71591
品川区,上大崎三丁目,-,東京都品川区上大崎3-5-4 第一田中ビル301,ファイトフィットガール 目黒白金店,スポーツクラブ/フィットネスクラブ,35.634417,139.719482
品川区,戸越六丁目,-,東京都品川区戸越6-23-17,メガロスクロス 中延24店,スポーツクラブ/フィットネスクラブ,35.606062,139.714314
品川区,荏原二丁目,-,東京都品川区荏原2-2-3,かわら割道場 東京支部,スポーツ施設/運動公園,35.617895,139.713177
品川区,東八潮,-,東京都品川区東八潮3-1,日本財団パラアリーナ,スポーツ施設/運動公園,35.620125,139.772676
品川区,東品川二丁目,-,東京都品川区東品川2-2-8 スフィアタワー天王洲 24F,セントラルフィットネスクラブ 天王洲,スポーツクラブ/フィットネスクラブ,35.622918,139.749636
品川区,東五反田二丁目,-,東京都品川区東五反田2-2-3 五反田ハタビル 1・2F,FEELCYCLE(フィールサイクル) 五反田,スポーツクラブ/フィットネスクラブ,35.625551,139.725328
品川区,東五反田一丁目,-,東京都品川区東五反田1-18-3 竹田ビル501,パーソナルトレーニングジムJOHNNY STYLE(ジョニースタイル) 五反田店,スポーツクラブ/フィットネスクラブ,35.626675,139.726385
品川区,大崎一丁目,-,東京都品川区大崎1-6-5 大崎ニュー・シティ 1F,バリューゴルフ大崎,ゴルフ練習場,35.62042,139.729451
品川区,八潮四丁目,-,東京都品川区八潮4-2-1,やしおスケートパーク,スポーツ施設/運動公園,35.592088,139.750205
品川区,平塚一丁目,-,東京都品川区平塚1-11-7 M's House 1F,ピグレットクライミングジム,スポーツ施設/運動公園,35.614574,139.715452
品川区,東五反田二丁目,-,東京都品川区東五反田 2-10-1 パークタワーグランスカイ201,Mizutori Sports Club 体操教室 五反田studio(ミズトリ スポーツ クラブ タイソウキョウシツ ゴタンダスタジオ),スポーツスクール/体験,35.624222,139.727269
品川区,荏原三丁目,-,東京都品川区荏原3-8-7 ロイヤル武蔵小山 B1F,アプトゴルフスクール 武蔵小山校,スポーツスクール/体験,35.617555,139.706654
品川区,西五反田二丁目,-,東京都品川区西五反田2-7-8 誠實ビル 5F,ステップゴルフプラス 五反田店,ゴルフ練習場,35.626306,139.722514
品川区,小山四丁目,-,東京都品川区小山4-9-11 プレスト武蔵小山ビル,パーソナルジム セルフィット 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.619075,139.703602
品川区,西五反田四丁目,-,東京都品川区西五反田4-29-18 大貫ビル 2F,パーソナルトレーニングジムかたぎり塾 不動前店,スポーツクラブ/フィットネスクラブ,35.625861,139.713661
品川区,戸越五丁目,-,東京都品川区戸越5-6-8 1・B1F,24Fitness Rep(フィットネス レップ) 戸越公園店,スポーツクラブ/フィットネスクラブ,35.609937,139.718314
品川区,上大崎一丁目,-,東京都品川区上大崎1-17-12,白金スポーツパーク Supported by(スポーテッド) スポスル,スポーツスクール/体験,35.632733,139.725388
品川区,大井一丁目,-,東京都品川区大井1-50-5 阪急大井町ガーデン内,阪急大井テニス&ゴルフスクール 阪急大井町ガーデン校,スポーツスクール/体験,35.605578,139.734275
品川区,東五反田一丁目,-,東京都品川区東五反田1-22-6 五反田さくらビル 4F,zen place pilates(ゼン プレイス ピラティス) 五反田東口,スポーツ施設/運動公園,35.625835,139.727062
品川区,大井一丁目,-,東京都品川区大井1-23-7 アルテール大井町 102 2F,ハイアルチ 大井町スタジオ,スポーツクラブ/フィットネスクラブ,35.606192,139.73307
品川区,戸越一丁目,-,東京都品川区戸越1-15-15 百番ビル301,かたぎり塾 戸越店,スポーツクラブ/フィットネスクラブ,35.615279,139.717566
品川区,東品川三丁目,-,東京都品川区東品川3-14-9,品川区立弓道場,スポーツ施設/運動公園,35.614944,139.746552
品川区,戸越五丁目,-,東京都品川区戸越5-7-20,Curves戸越,スポーツクラブ/フィットネスクラブ,35.610262,139.718923
品川区,旗の台三丁目,-,東京都品川区旗の台3-2-9 FLAG3 4F,フィットネス・ラボP2M(ピーツーエム),スポーツクラブ/フィットネスクラブ,35.605062,139.706814
品川区,上大崎三丁目,-,東京都品川区上大崎3-5-3 朝日目黒ビジネスマンション 904,BULKFIT(バルクフィット)24 目黒店,スポーツクラブ/フィットネスクラブ,35.634405,139.719362
品川区,小山四丁目,-,東京都品川区小山4-8-12 清野ビル1F,REAL WORKOUT(リアルワークアウト) 武蔵小山店,スポーツクラブ/フィットネスクラブ,35.617751,139.703523
品川区,東五反田二丁目,-,東京都品川区東五反田2-3-3 AMビル 7F,BEYOND GYM(ビヨンド ジム) 五反田店,スポーツクラブ/フィットネスクラブ,35.625331,139.725986
品川区,上大崎二丁目,-,東京都品川区上大崎2-13-1 白金台301 グリーンビュー白金,PERSONAL GYM LIMIT MEGURO(パーソナル ジム リミット メグロ),スポーツクラブ/フィットネスクラブ,35.634954,139.716888
品川区,東五反田五丁目,-,東京都品川区東五反田5-28-11 クレール五反田1003号室,Apple GYM(アップルジム) 五反田店,スポーツクラブ/フィットネスクラブ,35.627392,139.723074
品川区,平塚一丁目,-,東京都品川区平塚1-9-1 グローバル戸越銀座ビル 3F,コンビニフィットネス ファイン 戸越銀座,スポーツクラブ/フィットネスクラブ,35.615518,139.714853
品川区,上大崎二丁目,-,東京都品川区上大崎2-14-9 目黒東誠ビル 3F,Personal Gym LABODY(パーソナル ジム ラボディ),スポーツクラブ/フィットネスクラブ,35.634051,139.716972
品川区,中延四丁目,-,東京都品川区中延4丁目6-3,セントラルスポーツジム24中延,スポーツクラブ/フィットネスクラブ,35.605927,139.713576
品川区,西五反田一丁目,-,東京都品川区西五反田1丁目18-9,ジムセントラル24五反田,スポーツクラブ/フィットネスクラブ,35.623546,139.723013
品川区,上大崎二丁目,-,東京都品川区上大崎2-25-5,メグロゴルフセンター,ゴルフ練習場,35.634586,139.714674
品川区,大井一丁目,-,東京都品川区大井1丁目52-5,全日本トライアスロンクラブ,スポーツクラブ/フィットネスクラブ,35.604923,139.734178
品川区,小山六丁目,-,東京都品川区小山6丁目2-9,綱井道場接骨院,スポーツスクール/体験,35.614553,139.698058
品川区,南品川六丁目,-,東京都品川区南品川6丁目10-5,ウェルネススポーツセンター,スポーツ施設/運動公園,35.60977,139.736263
品川区,広町二丁目,-,東京都品川区広町2-1-36,品川区 文化スポーツ振興課スポーツ係,スポーツ施設/運動公園,35.610654,139.732471
品川区,小山三丁目,-,東京都品川区小山3-23-19,極真空手武蔵小山道場,スポーツスクール/体験,35.618551,139.704799
品川区,西品川二丁目,-,東京都品川区西品川2丁目7-16,ぷちアイランド,スポーツスクール/体験,35.613899,139.724951
品川区,旗の台三丁目,-,東京都品川区旗の台3-14-12,スポーツスパアスリエ旗の台,スポーツクラブ/フィットネスクラブ,35.604588,139.704739
品川区,勝島三丁目,-,東京都品川区勝島3丁目2-1,品川区 品川区民公園屋外プール,スポーツ施設/運動公園,35.589176,139.73754
品川区,大井五丁目,-,東京都品川区大井5丁目1-28,清明館道場,スポーツ施設/運動公園,35.599122,139.725636
品川区,上大崎三丁目,-,東京都品川区上大崎3-14-37,ゴルフショップパル,スポーツスクール/体験,35.629365,139.719529
品川区,東五反田五丁目,-,東京都品川区東五反田5丁目27-7,X・BODY・Lab・STATION・五反田,スポーツクラブ/フィットネスクラブ,35.627053,139.723392
品川区,東五反田二丁目,-,東京都品川区東五反田2-7-14,BASI五反田スタジオ,スポーツクラブ/フィットネスクラブ,35.624984,139.725747
品川区,大崎二丁目,-,東京都品川区大崎2-1-3,スポーツクラブNAS大崎,スポーツクラブ/フィットネスクラブ,35.61815,139.726645
品川区,平塚一丁目,-,東京都品川区平塚1-8-20,J-ROCKworkoutstudio,スポーツスクール/体験,35.615399,139.715092
品川区,西五反田一丁目,-,東京都品川区西五反田1丁目14-1,身体哲学道場湧氣塾,スポーツスクール/体験,35.623745,139.723837
品川区,西五反田五丁目,-,東京都品川区西五反田5丁目1-15,NATURAL9,スポーツスクール/体験,35.625803,139.714733
品川区,東五反田四丁目,-,東京都品川区東五反田4-6-7,高輪台ゴルフスタジオ,スポーツスクール/体験,35.630571,139.728361
品川区,平塚二丁目,-,東京都品川区平塚2丁目18-8,アースゴルフアカデミー戸越銀座店,スポーツスクール/体験,35.615788,139.713626
品川区,西五反田一丁目,-,東京都品川区西五反田1-11-9,OVERLIGHT卓球道場,スポーツ施設/運動公園,35.62436,139.72339
品川区,東五反田一丁目,-,東京都品川区東五反田1-14-11,K-1ジム五反田,スポーツクラブ/フィットネスクラブ,35.626029,139.725088
品川区,東五反田二丁目,-,東京都品川区東五反田2-3-3,カワナミゴルフスクール,スポーツスクール/体験,35.625331,139.725986
品川区,西五反田八丁目,-,東京都品川区西五反田8-8-16,ニッサンスポーツカークラブ,スポーツスクール/体験,35.621439,139.720399
品川区,南大井六丁目,-,東京都品川区南大井6丁目16-10,バトルフィットネス大森,スポーツクラブ/フィットネスクラブ,35.590582,139.730256
品川区,戸越三丁目,-,東京都品川区戸越3丁目1-18,インドアゴルフレンジ&スクールサンクチュアリ戸越銀座店,スポーツスクール/体験,35.61515,139.716888
品川区,西五反田八丁目,-,東京都品川区西五反田8丁目3-9,トレーニングジム・ラクエル,スポーツクラブ/フィットネスクラブ,35.622524,139.720914
渋谷区,千駄ケ谷一丁目,-,東京都渋谷区千駄ケ谷1-17-1,東京体育館,スポーツ施設/運動公園,35.679095,139.711245
渋谷区,渋谷四丁目,-,東京都渋谷区渋谷4-4-25,青山学院大学青山キャンパス 青山学院記念館,スポーツ施設/運動公園,35.659733,139.710843
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-4-7 エルム青山 B1F,代官山カラテスクール 表参道道場,スポーツスクール/体験,35.668671,139.712483
渋谷区,代々木二丁目,-,東京都渋谷区代々木2-1-5 JR南新宿ビル 1F,ジェクサー・フィットネス&スパ 新宿,スポーツクラブ/フィットネスクラブ,35.686236,139.699321
渋谷区,西原一丁目,-,東京都渋谷区西原1-40-18,渋谷区スポーツセンター,スポーツ施設/運動公園,35.67571,139.681008
渋谷区,神南二丁目,-,東京都渋谷区神南2-3,織田フィールド,スポーツ施設/運動公園,35.666939,139.694328
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-31-17 ベロックスビル4F・3F・B2F,ゴールドジム 原宿東京,スポーツクラブ/フィットネスクラブ,35.668663,139.70442
渋谷区,渋谷四丁目,-,東京都渋谷区渋谷4-4-25,青山学院大学 大学体育館-記念館-,スポーツ施設/運動公園,35.659733,139.710843
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-23-16 cocoti 9F・10F・11F,ゴールドジム 渋谷東京,スポーツクラブ/フィットネスクラブ,35.662043,139.702579
渋谷区,宇田川町,-,東京都渋谷区宇田川町16-4,ティップ.クロス TOKYO(トーキョー) 渋谷,スポーツクラブ/フィットネスクラブ,35.661365,139.699195
渋谷区,神南一丁目,-,東京都渋谷区神南1-12-16 ASIA BUILDING1F,T4 TOKTO(ティーフォー東京),スポーツ施設/運動公園,35.662679,139.700591
渋谷区,代官山町,-,東京都渋谷区代官山町17-9,代官山スポーツプラザ,スポーツ施設/運動公園,35.649136,139.704004
渋谷区,神南二丁目,-,東京都渋谷区神南2-1-1,国立代々木競技場フットサルコート,スポーツ施設/運動公園,35.66774,139.700237
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町1-1,全日本弓道連盟中央道場 明治神宮武道場 至誠館 第二弓道場,スポーツ施設/運動公園,35.676035,139.703222
渋谷区,宇田川町,-,東京都渋谷区宇田川町20-11 渋谷三葉ビル B1F,TOY VOX SHIBUYA(トイ ボックス シブヤ),スポーツクラブ/フィットネスクラブ,35.660813,139.699873
渋谷区,千駄ケ谷一丁目,-,東京都渋谷区千駄ヶ谷1-17-1 東京体育館多目的コート内,東京体育館フットサルコート,スポーツ施設/運動公園,35.679736,139.712405
渋谷区,西原三丁目,-,東京都渋谷区西原3-8-5 アコルデ代々木上原内,ゴールドジム 代々木上原東京,スポーツクラブ/フィットネスクラブ,35.669467,139.68071
渋谷区,宇田川町,-,東京都渋谷区宇田川町15-1 SHIBUYA PARCO内,jump one(ジャンプ ワン),スポーツクラブ/フィットネスクラブ,35.662048,139.698777
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-61-8? ?ホテルブーゲンビリア新宿?内 ?B?1F・B2F,ゴールドジム 笹塚東京,スポーツクラブ/フィットネスクラブ,35.672956,139.663465
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-6-1 本庄ビル2階,b-monster(ビーモンスター)恵比寿店,スポーツクラブ/フィットネスクラブ,35.648216,139.70833
