指標名,スポーツ施設,,,,,,
渋谷区,神泉町,-,東京都渋谷区神泉町18-11,コナミスポーツクラブ渋谷,スポーツクラブ/フィットネスクラブ,35.657814,139.691337
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1丁目23-9,バンゲリングベイ,スポーツクラブ/フィットネスクラブ,35.646248,139.715891
渋谷区,千駄ケ谷一丁目,-,東京都渋谷区千駄ヶ谷1-13-11 1F,True Nature YOGA STUDIO,スポーツスクール/体験,35.677198,139.711892
渋谷区,幡ケ谷一丁目,-,東京都渋谷区幡ヶ谷1-7-5 タカヤナギビル2F,ターゲットワン新宿店,スポーツ施設/運動公園,35.675909,139.673392
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-4-4,メガロス恵比寿,スポーツクラブ/フィットネスクラブ,35.64459,139.70841
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-31-12 原宿ゼロゲート4F,B.I.F BY NERGY 原宿,スポーツクラブ/フィットネスクラブ,35.669386,139.706307
渋谷区,宇田川町,-,東京都渋谷区宇田川町36-19,MITTNESS渋谷店,スポーツクラブ/フィットネスクラブ,35.661955,139.696781
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-1-17 ニールズヤードレメディーズ2F,MELON(メロン) 表参道スタジオ,スポーツクラブ/フィットネスクラブ,35.665771,139.709678
渋谷区,猿楽町,-,東京都渋谷区猿楽町12-35,猿楽トレーニングジム,スポーツクラブ/フィットネスクラブ,35.651299,139.701339
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-50-16,笹塚高架下施設,スポーツ施設/運動公園,35.674597,139.670017
渋谷区,本町一丁目,-,東京都渋谷区本町1-51-14 SHOWN HATSUDAI 2F,エニタイムフィットネス 渋谷初台店,スポーツクラブ/フィットネスクラブ,35.682136,139.684956
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-56-7笹塚テラス2F,エニタイムフィットネス 京王笹塚店,スポーツクラブ/フィットネスクラブ,35.674238,139.667725
渋谷区,恵比寿南三丁目,-,東京都渋谷区恵比寿南3-1-1 恵比寿グリーングラス B1F,エニタイムフィットネス 恵比寿店,スポーツクラブ/フィットネスクラブ,35.645893,139.706654
渋谷区,元代々木町,-,東京都渋谷区元代々木町49-25 2F,エニタイムフィットネス 元代々木店,スポーツクラブ/フィットネスクラブ,35.673924,139.686542
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-6-7 Dear Jingumae B1F-B2F,エニタイムフィットネス 神宮前店,スポーツクラブ/フィットネスクラブ,35.669536,139.712978
渋谷区,東三丁目,-,東京都渋谷区東3丁目1-6 2F-3F,エニタイムフィットネス 広尾高校前店,スポーツクラブ/フィットネスクラブ,35.652149,139.713101
渋谷区,千駄ケ谷四丁目,-,東京都渋谷区千駄ヶ谷4-30-3 B1,エニタイムフィットネス 代々木店,スポーツクラブ/フィットネスクラブ,35.681552,139.703303
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-3-2 表参道スクエアビル2・3F,ゴールドジム 表参道東京,スポーツクラブ/フィットネスクラブ,35.666811,139.71105
渋谷区,代々木五丁目,-,東京都渋谷区代々木5-66-3,ゴールドジム 代々木公園PREMIUM,スポーツクラブ/フィットネスクラブ,35.671589,139.690599
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1-5-8 神宮前タワービルディングB1F,ゴールドジム 原宿ANNEX,スポーツクラブ/フィットネスクラブ,35.670484,139.706652
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-7-2 幡ヶ谷ニューセンタービル 5階,FASTGYM24 幡ケ谷店,スポーツクラブ/フィットネスクラブ,35.677766,139.677519
渋谷区,宇田川町,-,東京都渋谷区宇田川町33-8 塚田ビル6F,TARGET SHIBUYA,スポーツクラブ/フィットネスクラブ,35.660896,139.696821
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-30-12 Gビル神宮前03 B1,ライザップ 神宮前店,スポーツクラブ/フィットネスクラブ,35.672295,139.710255
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-3-14 CONZE恵比寿 4F,ライザップ 恵比寿店,スポーツクラブ/フィットネスクラブ,35.645457,139.707532
渋谷区,笹塚二丁目,-,東京都渋谷区笹塚2-7-12 日神デュオステージ笹塚西館 1階,FASTGYM24 笹塚店,スポーツクラブ/フィットネスクラブ,35.675164,139.668687
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-19-7 VORT恵比寿dual's 404,ビヨンド 恵比寿店(BEYOND),スポーツクラブ/フィットネスクラブ,35.643431,139.709367
渋谷区,恵比寿南一丁目,-,東京都渋谷区恵比寿南1-14-9 アルティun B1【恵比寿/ジム/トレーニング】,ガーデンジム 恵比寿(GARDEN GYM),スポーツクラブ/フィットネスクラブ,35.64484,139.709926
渋谷区,初台一丁目,-,東京都渋谷区初台1-47-4 第2加藤ビル,パワーハウスジム ヒデヤマギシ東京ジャパン,スポーツクラブ/フィットネスクラブ,35.681975,139.688166
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-8-4 ココスペース恵比寿,カラダトトノエラボ Natural Muscle(ナチュラル マッスル),スポーツスクール/体験,35.647604,139.710424
渋谷区,猿楽町,-,東京都渋谷区猿楽町5-10 ISビル 1F,avity(アヴィティ) 代官山スタジオ,スポーツスクール/体験,35.652311,139.703702
渋谷区,道玄坂一丁目,-,東京都渋谷区道玄坂1-12-1 渋谷マークシティ WEST MALL 1F,Dr.(ドクター)ストレッチ 渋谷マークシティ店,スポーツクラブ/フィットネスクラブ,35.658108,139.698626
渋谷区,桜丘町,-,東京都渋谷区桜丘町20-1 渋谷インフォスタワーB1F,エスフォルタ渋谷,スポーツクラブ/フィットネスクラブ,35.655401,139.700795
渋谷区,桜丘町,-,東京都渋谷区桜丘町4-24 平井ビルB2,シーザージム渋谷,スポーツスクール/体験,35.655404,139.703323
渋谷区,本町一丁目,-,東京都渋谷区本町1-17-11 STCビル3F、4F,パーソナルトレーニングスタジオ SWITCH(スイッチ),スポーツクラブ/フィットネスクラブ,35.67891,139.680988
渋谷区,円山町,-,東京都渋谷区円山町3-6 E・スペースタワー3F,TOTAL Workout SHIBUYA (トータルワークアウト 渋谷),スポーツクラブ/フィットネスクラブ,35.657576,139.695565
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-3-15 東京セントラル表参道120号,K YOGA Studio,スポーツクラブ/フィットネスクラブ,35.666898,139.710568
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4-20-3 恵比寿ガーデンプレイスタワープロムナードB1,GRANCISE YEBISU GARDEN(グランサイズ恵比寿ガーデン),スポーツクラブ/フィットネスクラブ,35.642211,139.713446
渋谷区,元代々木町,-,東京都渋谷区元代々木町12-7,Olaピラティススタジオ,スポーツクラブ/フィットネスクラブ,35.670477,139.683819
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-35-20 2F,クオリア代々木公園,スポーツクラブ/フィットネスクラブ,35.667332,139.688346
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-32-14 Dear Ebisu 7F,恵比寿 Fit for life yoga studio,スポーツスクール/体験,35.646575,139.705206
渋谷区,上原一丁目,-,東京都渋谷区上原1-22-1 ヴィラ山水 1F,HOT STUDIO SANCTUARY(ホット スタジオ サンクチュアリ) 代々木上原店,スポーツスクール/体験,35.668956,139.682264
渋谷区,桜丘町,-,東京都渋谷区桜丘町30-3 カヲリビル3F,Uttal yoga&healing school(ウタール ヨーガ&ヒーリング スクール),スポーツスクール/体験,35.655704,139.698536
渋谷区,恵比寿三丁目,-,東京都渋谷区恵比寿3-9-20 恵比寿ガーデンイーストB1F,Magma spastudio insea(マグマ スパスタジオ インシー)恵比寿店,スポーツクラブ/フィットネスクラブ,35.644086,139.71591
渋谷区,千駄ケ谷五丁目,-,東京都渋谷区千駄ヶ谷5-24-2 新宿タカシマヤタイムズスクエア 12F,Bodies(ボディーズ) 新宿タカシマヤタイムズスクエアスタジオ,スポーツクラブ/フィットネスクラブ,35.687633,139.70224
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1-11-6 ラフォーレ原宿4F,LAFORET GOLF SCHOOL(ラフォーレ ゴルフ スクール) ラフォーレ原宿店,ゴルフ練習場,35.669028,139.705418
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-14-11 BCサロン3F(受付5階),CARDIO BARRE(カーディオ・バー) 渋谷店,スポーツスクール/体験,35.659815,139.702745
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-52-2 青山オーバルビル4F・5F,GRANCISE(グランサイズ) 青山,スポーツクラブ/フィットネスクラブ,35.662693,139.708932
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1-5-8 神宮前タワービルディングB1F・GOLD'S GYM原宿ANNEX内内,GROOVE ZONE (グルーヴゾーン) 原宿店,スポーツスクール/体験,35.670688,139.706694
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-34-17 Za HOUSEビル 3-4F,EXFIGHT(エクスファイト),スポーツクラブ/フィットネスクラブ,35.647096,139.702505
渋谷区,宇田川町,-,東京都渋谷区宇田川町19-5-706,CREBIQ(クレビック) 渋谷店,スポーツクラブ/フィットネスクラブ,35.661688,139.699517
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-18-29,美竹公園 ジョーダンコート,スポーツ施設/運動公園,35.662112,139.703269
渋谷区,千駄ケ谷二丁目,-,東京都渋谷区千駄ヶ谷2-32-1 松任谷ビル 2F,エバンスゴルフ,ゴルフ練習場,35.676248,139.712459
渋谷区,笹塚二丁目,-,東京都渋谷区笹塚2-18-3 VORT 笹塚ビル 8F,AGNIYOGA(アグニヨガ) 笹塚スタジオ,スポーツクラブ/フィットネスクラブ,35.674239,139.665537
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-16-13,lululemon Harajuku(ルルレモン ハラジュク),スポーツクラブ/フィットネスクラブ,35.665894,139.706385
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ヶ谷3-53-12 グレンパーク原宿 102,完全プライベートパーソナルジム808 TOKYO(トウキョウ),スポーツクラブ/フィットネスクラブ,35.67449,139.705537
渋谷区,桜丘町,-,東京都渋谷区桜丘町9-1 ビアンクォードビル B1F,NOBOROCK(ノボロック) 渋谷店,スポーツクラブ/フィットネスクラブ,35.654827,139.702824
渋谷区,本町一丁目,-,東京都渋谷区本町1-12-10 原ビル,日本武道傳 少林寺流空手道 勇心門 総本部,スポーツスクール/体験,35.680199,139.682144
渋谷区,代々木二丁目,-,東京都渋谷区代々木2-6-7 セイチビル 6F,CREBIQ(クレビック) 新宿店,スポーツクラブ/フィットネスクラブ,35.687984,139.699015
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-8-6 宮益坂STビル 1F,Dr.stretch(ドクターストレッチ) 渋谷宮益坂店,スポーツスクール/体験,35.660336,139.705306
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-8-12 キュープラザ恵比寿 4F,OASIS RAFEEL(オアシス ラフィール) 恵比寿,スポーツクラブ/フィットネスクラブ,35.647518,139.710165
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-35-8 ハニービル B1F,体育指導のスタートライン 明治神宮教室,スポーツスクール/体験,35.671862,139.712399
渋谷区,宇田川町,-,東京都渋谷区宇田川町20-11 渋谷三葉ビル 3F,FEEL CYCLE(フィール サイクル) 渋谷,スポーツクラブ/フィットネスクラブ,35.660813,139.699873
渋谷区,宇田川町,-,東京都渋谷区宇田川町3-10 いちごフィエスタ渋谷 7F,エクササイズコーチ 渋谷店,スポーツクラブ/フィットネスクラブ,35.662516,139.698756
渋谷区,恵比寿南三丁目,-,東京都渋谷区恵比寿南3-3-12 ロビタビル,K-1 ジム代官山,スポーツクラブ/フィットネスクラブ,35.646277,139.704729
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-57-10 2F,PLAYLON(プレロン),スポーツクラブ/フィットネスクラブ,35.673937,139.666973
渋谷区,千駄ケ谷四丁目,-,東京都渋谷区千駄ヶ谷4-20-3 東栄神宮外苑ビル 8F,ZEROGYM SENDAGAYA(ゼロジム センダガヤ),スポーツクラブ/フィットネスクラブ,35.681018,139.707552
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-20-2 ガイア恵比寿ビル 7F,株式会社ポジティブスターヨガ,スポーツクラブ/フィットネスクラブ,35.643673,139.709827
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-4-4,メガロスルフレ恵比寿,スポーツクラブ/フィットネスクラブ,35.64459,139.70841
渋谷区,上原三丁目,-,東京都渋谷区上原3-44-9 麺連会館ビル 1F,Spoon(スプーン) 代々木上原店,ゴルフ練習場,35.668062,139.678436
渋谷区,千駄ケ谷二丁目,-,東京都渋谷区千駄ヶ谷2-6-9,TODAY SAGARA YOGA STUDIO(トゥデイ サガラ ヨガ スタジオ),スポーツクラブ/フィットネスクラブ,35.675452,139.709227
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-15-6 OAK2ビル5F,GPC(ジーピーシー)恵比寿,スポーツスクール/体験,35.64754,139.71214
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-9-10 キングビル 1F,BEYOND(ビヨンド) 表参道店,スポーツクラブ/フィットネスクラブ,35.660728,139.707397
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-19-7 VORT恵比寿dual`s 404,BEYONDジム 恵比寿店,スポーツクラブ/フィットネスクラブ,35.643431,139.709367
渋谷区,南平台町,-,東京都渋谷区南平台町2-12 渋谷南平台ビル1F,ShapesGirl(シェイプスガール) 渋谷本店,スポーツクラブ/フィットネスクラブ,35.655575,139.695984
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-33-3 光雲閣406,Pilates en Rose(ピラティス アン ローズ),スポーツクラブ/フィットネスクラブ,35.647378,139.704101
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-14-11 ビーシーサロン 4・5F,B・B・V ola SHIBUYA STUDIO(オラ シブヤ スタジオ),スポーツクラブ/フィットネスクラブ,35.659815,139.702745
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-6-5 竹原ビル 102,Women's Studio Flugel(ウーマンズ スタジオ フリューゲル) 恵比寿スタジオ,スポーツクラブ/フィットネスクラブ,35.643897,139.70807
渋谷区,西原三丁目,-,東京都渋谷区西原3-1-10 金杉ビル 102,Women's Studio Flugel(ウーマンズ スタジオ フリューゲル) 代々木上原スタジオ,スポーツクラブ/フィットネスクラブ,35.670286,139.683231
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4-20-3 恵比寿ガーデンプレイスタワー 17F,LIBERTA SOCCER SCHOOL(リベルタ サッカー スクール),スポーツスクール/体験,35.642211,139.713446
渋谷区,広尾一丁目,-,東京都渋谷区広尾1-6-10 Giraffa 1F,トーマス体操 広尾校,スポーツクラブ/フィットネスクラブ,35.648546,139.714155
渋谷区,本町三丁目,-,東京都渋谷区本町3-2-10 CONSOLARE 710,ヨガスタジオ YOGIWAY(ヨギウェイ),スポーツクラブ/フィットネスクラブ,35.686565,139.685275
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-17-9,カラダ・知る・ジム BODY TIPS(ボディティップス),スポーツクラブ/フィットネスクラブ,35.668913,139.709702
渋谷区,東三丁目,-,東京都渋谷区東3-20-2 KIビル B1F,J&S Bouldering Gym(ジェイアンドエス ボルダリング ジム),スポーツ施設/運動公園,35.650271,139.709028
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-16-2 恵比寿フラワーマンション 5A,enBody(エンボディ),スポーツクラブ/フィットネスクラブ,35.648822,139.707472
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-47-3,IYC(インターナショナルヨガセンター) 表参道スタジオ,スポーツクラブ/フィットネスクラブ,35.663697,139.707876
渋谷区,猿楽町,-,東京都渋谷区猿楽町3-7 代官山木下ビル 4F,総本部代官山道場,スポーツクラブ/フィットネスクラブ,35.652416,139.7045
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4-24-23 胡桃の舎102,RUNNING SCIENCE LAB(ランニング サイエンス ラボ),スポーツクラブ/フィットネスクラブ,35.66926,139.708633
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-2-1 木村ガーデンビル3F,ダナエビューティースタジオ,スポーツクラブ/フィットネスクラブ,35.660925,139.708574
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-15-9 CREST表参道101,Eva cuore body(エバ クオーレ ボディ),スポーツクラブ/フィットネスクラブ,35.67013,139.709188
中央区,銀座五丁目,-,東京都中央区銀座5-4-7 銀座サワモトビル B2F,スクリーン ヨガ,スポーツクラブ/フィットネスクラブ,35.67157,139.763191
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-3-14CONZEビル3F,BALI STONE HOT YOGA STUDIO ALLURE(バリ ストーン ホット ヨガ スタジオ アリュール) 恵比寿店,スポーツクラブ/フィットネスクラブ,35.645437,139.707572
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-3-11 グレース青山 2F,パーソナルトレーニングジムREAL WORKOUT(リアルワークアウト) 恵比寿西口店,スポーツクラブ/フィットネスクラブ,35.645415,139.707362
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-22-9 ヴィオス笹塚 1F,パーソナルトレーニングジムREAL WORKOUT(リアルワークアウト) 笹塚店,スポーツクラブ/フィットネスクラブ,35.672528,139.668617
渋谷区,千駄ケ谷五丁目,-,東京都渋谷区千駄ヶ谷5-3-9 イトウハイム 303,パーソナルトレーニングジムREAL WORKOUT(リアルワークアウト) 代々木・千駄ヶ谷店,スポーツクラブ/フィットネスクラブ,35.682486,139.707771
渋谷区,元代々木町,-,東京都渋谷区元代々木町21-9 Silhouette 203,パーソナルトレーニングジムREAL WORKOUT(リアルワークアウト) 代々木上原店,スポーツクラブ/フィットネスクラブ,35.670961,139.684577
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-9-4 小熊ビル202,パーソナル トレーニング ジム JOHNNY STYLE(ジョニー スタイル) 恵比寿店,スポーツクラブ/フィットネスクラブ,35.647065,139.708025
渋谷区,松涛一丁目,-,東京都渋谷区松濤1-29-15,Shibuya Fitness Sharez(シブヤ フィットネス シェアーズ) 渋谷松濤店,スポーツクラブ/フィットネスクラブ,35.659801,139.693939
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-14-5 共栄ビル202,Shibuya Fitness Sharez(シブヤ フィットネス シェアーズ) 渋谷宮益坂上店,スポーツクラブ/フィットネスクラブ,35.659521,139.706076
渋谷区,広尾三丁目,-,東京都渋谷区広尾3-13-1 原ビル 4F,FAb fitness&beauty(エフエービー フィットネス アンド ビューティ),スポーツクラブ/フィットネスクラブ,35.654303,139.713866
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ヶ谷3-13-22 第25宮庭マンション410,【ラグリーフィットネス】LAGREE MICRO STUDIO,スポーツクラブ/フィットネスクラブ,35.676873,139.705936
渋谷区,神南一丁目,-,東京都渋谷区神南1-20-9 パークウェイ渋谷ビル6F,eviGym(エビジム) 渋谷公園通り店,スポーツクラブ/フィットネスクラブ,35.661959,139.699877
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-3-1 パイザ恵比寿ビル702,eviGym(エビジム) 恵比寿店,スポーツクラブ/フィットネスクラブ,35.645594,139.70775
渋谷区,東三丁目,-,東京都渋谷区東3-16-9 中村ビル4F,eviGym(エビジム) 恵比寿EAST店,スポーツクラブ/フィットネスクラブ,35.648996,139.710943
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-18-4 渋谷3丁目ビル6F,eviGym(エビジム) 渋谷東口店,スポーツクラブ/フィットネスクラブ,35.65744,139.703483
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-15-9 日宝恵比寿ビル 506,Apple GYM(アップルジム) 恵比寿店,スポーツクラブ/フィットネスクラブ,35.647739,139.7121
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1-15-9 日宝恵比寿ビル506,Apple GYM(アップルジム) 恵比寿店,スポーツクラブ/フィットネスクラブ,35.647739,139.7121
渋谷区,神宮前六丁目,-,東京都渋谷区神宮前6-23-11 パークサイドハイツ 301,パーソナルトレーニング ジムティーバランス 渋谷店,スポーツクラブ/フィットネスクラブ,35.664906,139.702247
渋谷区,広尾一丁目,-,東京都渋谷区広尾1-1-40,コナミスポーツクラブ恵比寿,スポーツクラブ/フィットネスクラブ,35.65051,139.712798
渋谷区,本町一丁目,-,東京都渋谷区本町1-10-1,カーブス渋谷初台,スポーツクラブ/フィットネスクラブ,35.680136,139.683859
渋谷区,南平台町,-,東京都渋谷区南平台町13-15,株式会社Shapes(シェイプス),スポーツクラブ/フィットネスクラブ,35.655002,139.695984
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-54-15,笹塚高架下施設体育室,スポーツ施設/運動公園,35.674448,139.669502
渋谷区,神南一丁目,-,東京都渋谷区神南1-19-8,勤労福祉会館卓球場,スポーツ施設/運動公園,35.66251,139.699633
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-6-13 ヴァイス表参道B1C号室,OZAKI FITNESS GYM(オザキ フィットネス ジム),スポーツクラブ/フィットネスクラブ,35.665727,139.708567
渋谷区,南平台町,-,東京都渋谷区南平台町2-12 渋谷南平台ビル 1F 株式会社Shapes内,MermaidSurf(マーメイドサーフ)サーフィン専門パーソナルトレーニングジム,スポーツクラブ/フィットネスクラブ,35.655575,139.695984
渋谷区,千駄ケ谷四丁目,-,東京都渋谷区千駄ヶ谷4-3-11 ニューベリー千駄ヶ谷 2F,HYPERION GOLF STUDIO(ヒューぺリオン ゴルフ スタジオ) 千駄ヶ谷店,ゴルフ練習場,35.679363,139.703991
渋谷区,南平台町,-,東京都渋谷区南平台町2-12 渋谷南平台ビル1F,ボディメイクスタジオModels Tokyo(モデルズ トウキョウ),スポーツスクール/体験,35.655575,139.695984
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町2-1,代々木公園球技場,スポーツ施設/運動公園,35.670054,139.693164
渋谷区,代々木神園町,-,東京都渋谷区代々木神園町2-1,代々木公園サイクリングコース,スポーツ施設/運動公園,35.670054,139.693164
渋谷区,桜丘町,-,東京都渋谷区桜丘町9-16,新極真会渋谷道場,スポーツスクール/体験,35.655034,139.702047
渋谷区,富ケ谷二丁目,-,東京都渋谷区富ヶ谷2丁目41-10,ワークアウトイサミ,スポーツ施設/運動公園,35.666815,139.684697
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1丁目19-18,ゴルフスクールパームツリー恵比寿,スポーツスクール/体験,35.647101,139.712663
渋谷区,東三丁目,-,東京都渋谷区東3-19-9,ツーエムゴルフ練習場,スポーツスクール/体験,35.650184,139.709347
渋谷区,代々木一丁目,-,東京都渋谷区代々木1-31-12,ツーサムゴルフスタジオ,スポーツスクール/体験,35.681464,139.702326
渋谷区,代々木一丁目,-,東京都渋谷区代々木1-32-1,代々木ゴルフスクール,スポーツスクール/体験,35.682344,139.702286
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-1-10,ダイビングチームサム,スポーツスクール/体験,35.678463,139.678496
渋谷区,神南二丁目,-,東京都渋谷区神南2丁目3-1,財団法人東京都公園協会代々木公園陸上競技場,スポーツ施設/運動公園,35.666454,139.694951
渋谷区,広尾五丁目,-,東京都渋谷区広尾5丁目6-6,広尾倶楽部,スポーツ施設/運動公園,35.650053,139.72194
渋谷区,笹塚二丁目,-,東京都渋谷区笹塚2丁目21-2,ワンツー,スポーツスクール/体験,35.674028,139.664481
渋谷区,千駄ケ谷五丁目,-,東京都渋谷区千駄ヶ谷5-21-5,体育・スポーツ家庭教師のファースト,スポーツスクール/体験,35.68295,139.70429
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3丁目42-6,原宿ゴルフアカデミー,ゴルフ練習場,35.671075,139.714006
渋谷区,代々木二丁目,-,東京都渋谷区代々木2-20-12,和術慧舟會HEARTS,スポーツクラブ/フィットネスクラブ,35.686079,139.696861
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4丁目5-3,THECLUB22,スポーツクラブ/フィットネスクラブ,35.645438,139.712624
渋谷区,代官山町,-,東京都渋谷区代官山町3-13,Dスタジオ,スポーツクラブ/フィットネスクラブ,35.652433,139.704904
渋谷区,恵比寿二丁目,-,東京都渋谷区恵比寿2丁目36-13,新体操教室レイラニR・Gクラブ,スポーツスクール/体験,35.645738,139.72254
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-23-18,BASIピラティス 渋谷スタジオ,スポーツスクール/体験,35.662366,139.702448
渋谷区,広尾四丁目,-,東京都渋谷区広尾4丁目1-11,フィットネスクラブ広尾 ガーデンヒルズスタジオ,スポーツクラブ/フィットネスクラブ,35.654799,139.720619
渋谷区,宇田川町,-,東京都渋谷区宇田川町33-8,エナジーフィット渋谷店,スポーツクラブ/フィットネスクラブ,35.660896,139.696821
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4丁目15-13,東京プロポーションラボ,スポーツクラブ/フィットネスクラブ,35.668838,139.710704
渋谷区,広尾一丁目,-,東京都渋谷区広尾1丁目15-3,BASIピラティス 恵比寿スタジオ,スポーツスクール/体験,35.648517,139.711761
渋谷区,上原一丁目,-,東京都渋谷区上原1-24-3,BASIピラティス 代々木上原スタジオ,スポーツスクール/体験,35.668859,139.681666
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1丁目6-10,スクランブル渋谷ジム,スポーツクラブ/フィットネスクラブ,35.661025,139.705393
渋谷区,代々木一丁目,-,東京都渋谷区代々木1-13-4,Big-Oneパーソナルトレーニングジム,スポーツクラブ/フィットネスクラブ,35.682021,139.699908
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2丁目14-13,渋谷deゴルフ,スポーツスクール/体験,35.659391,139.705617
渋谷区,幡ケ谷一丁目,-,東京都渋谷区幡ヶ谷1-3-1,心身統一合氣道会京心館道場,スポーツスクール/体験,35.676784,139.676103
渋谷区,広尾一丁目,-,東京都渋谷区広尾1-11-5,空道連盟大道塾・渋谷支部,スポーツスクール/体験,35.648175,139.71591
渋谷区,神宮前四丁目,-,東京都渋谷区神宮前4丁目24-23,SPORTS・SCIENCE・LAB,スポーツクラブ/フィットネスクラブ,35.66926,139.708633
渋谷区,神南一丁目,-,東京都渋谷区神南1丁目12-16,タクティブ渋谷,スポーツ施設/運動公園,35.662679,139.700591
渋谷区,幡ケ谷一丁目,-,東京都渋谷区幡ヶ谷1丁目2-8,ゴルフエイティーン,ゴルフ練習場,35.677147,139.677539
渋谷区,桜丘町,-,東京都渋谷区桜丘町4-17,アランチャ・トレーニングスタジオ,スポーツスクール/体験,35.654984,139.703662
渋谷区,桜丘町,-,東京都渋谷区桜丘町25-17,インドアゴルフレッスンスタジオ渋谷,スポーツスクール/体験,35.656878,139.700431
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1丁目29-3,スターフィット笹塚店,スポーツクラブ/フィットネスクラブ,35.673168,139.666933
渋谷区,代々木一丁目,-,東京都渋谷区代々木1丁目18-16,パーソナルトレーニングジムメクスター代々木店,スポーツ施設/運動公園,35.680778,139.702047
渋谷区,本町一丁目,-,東京都渋谷区本町1丁目12-10,道統少林寺流防具付空手道連盟(一般社団法人)勇心門総本部,スポーツスクール/体験,35.680199,139.682144
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1丁目15-8,西野流呼吸法総本部,スポーツスクール/体験,35.660925,139.703543
