指標名,神社・寺院・教会,,,,,,
中央区,日本橋浜町二丁目,-,東京都中央区日本橋浜町2-21-4,日本基督教団日本橋教会,教会,35.686124,139.787515
中央区,銀座二丁目,-,東京都中央区銀座2-8-7,金光教 銀座教会,教会,35.672855,139.767964
中央区,勝どき二丁目,-,東京都中央区勝どき2-6-5,ナザレのイエス(耶蘇)基督教団,教会,35.658497,139.779476
中央区,入船一丁目,-,東京都中央区入船1丁目6-8,救世軍京橋小隊,教会,35.673027,139.777569
中央区,日本橋室町四丁目,日八京,東京都中央区日本橋室町4-1-17,金光教 日本橋教会,教会,35.688815,139.771937
中央区,東日本橋三丁目,-,東京都中央区東日本橋3-1-3,神道禊教,教会,35.690303,139.782722
中央区,月島四丁目,-,東京都中央区月島4丁目5-8,日本聖公会東京教区月島聖公会,教会,35.660477,139.783321
中央区,明石町,-,東京都中央区明石町5-26,カトリック築地教会,教会,35.668167,139.777169
中央区,銀座四丁目,-,東京都中央区銀座4丁目2-1,銀座教会,教会,35.672922,139.764369
中央区,銀座五丁目,-,東京都中央区銀座5丁目14-6,東京福音センター,教会,35.668615,139.767185
港区,赤坂一丁目,虎ノ門,東京都港区赤坂1-14-3,霊南坂教会,教会,35.667079,139.742151
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ノ門1-17-3,日本基督教団 芝教会,教会,35.668192,139.749927
港区,赤坂六丁目,赤坂,東京都港区赤坂6-9-6,赤坂教会,教会,35.669194,139.736962
港区,西麻布四丁目,-,東京都港区西麻布4丁目11-14,麻布霞町教会,教会,35.658276,139.722714
港区,高輪四丁目,-,東京都港区高輪4-7-1,カトリック東京大司教区 高輪教会,教会,35.629277,139.732627
港区,三田四丁目,-,東京都港区三田4丁目8-19,キリスト友会東京月会,教会,35.642640,139.738279
港区,元麻布二丁目,-,東京都港区元麻布2丁目14-16,日本基督教団 安藤記念教会,教会,35.652396,139.730496
港区,東麻布二丁目,-,東京都港区東麻布2丁目13-6,カトリック・グアダルペ宣教会日本管区本部,教会,35.657241,139.739938
港区,六本木四丁目,六本木,東京都港区六本木4-2-37,カトリック東京大司教区 フランシスカンチャペルセンター,教会,35.664896,139.733635
港区,高輪三丁目,-,東京都港区高輪3丁目15-15,日本キリスト教団高輪教会,教会,35.634906,139.733130
港区,南青山三丁目,-,東京都港区南青山3-14-23,南青山ル・アンジェ教会,教会,35.665173,139.714614
港区,西麻布三丁目,-,東京都港区西麻布3丁目21-6,カトリック東京大司教区 麻布教会,教会,35.659311,139.725248
港区,元麻布三丁目,-,東京都港区元麻布3-13-10,麻布グレイスゴスペル教会,教会,35.655625,139.731214
港区,芝公園三丁目,虎ノ門,東京都港区芝公園3-6-18,聖アンデレ教会,教会,35.660374,139.744236
港区,元麻布三丁目,-,東京都港区元麻布3-12-10,麻布セント・メアリー教会,教会,35.656194,139.731514
港区,西麻布四丁目,-,東京都港区西麻布4-9-2,神道大教,教会,35.656889,139.722943
港区,六本木五丁目,六本木,東京都港区六本木5-6-15,日本基督教団 鳥居坂教会,教会,35.660446,139.734512
港区,南麻布四丁目,-,東京都港区南麻布4丁目5-6,日本基督教団 麻布南部坂教会,教会,35.651081,139.724559
港区,赤坂八丁目,赤坂,東京都港区赤坂8丁目12-42,聖パウロ女子修道会,教会,35.669625,139.728606
港区,赤坂一丁目,虎ノ門,東京都港区赤坂1-14-9,神霊教 本部,教会,35.666795,139.742650
港区,新橋四丁目,虎ノ門広域,東京都港区新橋4-24-9,金光教 芝教会,教会,35.663686,139.756543
港区,高輪四丁目,-,東京都港区高輪4-1-5,仏所護念会高輪教会,教会,35.629484,139.731553
港区,三田四丁目,-,東京都港区三田4-1-35,西蔵院,教会,35.647312,139.741073
港区,高輪一丁目,-,東京都港区高輪1-22-17,天理教 大教会 本芝,教会,35.638710,139.733137
港区,南麻布五丁目,-,東京都港区南麻布5-10-37,天理教 分教会 南東,教会,35.653934,139.722933
港区,南麻布三丁目,-,東京都港区南麻布3-14-12,天理教 分教会 新橋,教会,35.648089,139.730356
港区,芝四丁目,-,東京都港区芝4丁目7-8,立正佼成会港教会,教会,35.649009,139.752151
港区,芝公園四丁目,-,東京都港区芝公園4-7-4,浄土宗東京教区教務所,教会,35.657009,139.746602
港区,六本木六丁目,六本木,東京都港区六本木6-16-44,六本木ルーテル教会,教会,35.658243,139.729558
港区,麻布台一丁目,虎ノ門,東京都港区麻布台1-11-4,霊友会 福祉センター,教会,35.660155,139.743244
港区,西麻布二丁目,-,東京都港区西麻布2-26-1,曹洞宗東京都宗務所,教会,35.660356,139.718968
新宿区,百人町一丁目,-,東京都新宿区百人町1-17-8,淀橋教会,教会,35.701224,139.697758
新宿区,下落合三丁目,-,東京都新宿区下落合3-19-4,日本聖公会東京教区 目白聖公会,教会,35.722921,139.703283
新宿区,下落合一丁目,-,東京都新宿区下落合1-3-3,国際福音キリスト教会中央チャペル,教会,35.715176,139.702645
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2丁目2-19,純福音東京教会,教会,35.695835,139.706734
新宿区,四谷一丁目,-,東京都新宿区四谷1-14,四谷新生教会,教会,35.686693,139.728740
新宿区,北新宿三丁目,-,東京都新宿区北新宿3丁目5-19,大久保キリスト教会,教会,35.703713,139.693830
新宿区,新宿七丁目,-,東京都新宿区新宿7丁目26-22,大久保バプテスト教会,教会,35.699143,139.708589
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2丁目3-18,在日韓国人問題研究所,教会,35.708009,139.716429
新宿区,下落合二丁目,-,東京都新宿区下落合2丁目15-11,日本バプテストキリスト教目白ヶ丘教会,教会,35.719234,139.703782
新宿区,払方町,-,東京都新宿区払方町24,牛込払方町教会,教会,35.696928,139.735737
新宿区,大久保一丁目,-,東京都新宿区大久保1-14-14,日本福音ルーテル東京教会,教会,35.700981,139.704021
新宿区,市谷砂土原町一丁目,-,東京都新宿区市谷砂土原町1-1 保健会館別館 1F,日本福音ルーテル市ヶ谷教会,教会,35.694101,139.736343
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町511,日本福音ルーテル・スオミ・キリスト教会,教会,35.706473,139.722554
新宿区,北新宿一丁目,-,東京都新宿区北新宿1-24-12,日本ホーリネス教団 東京中央教会,教会,35.700101,139.692377
新宿区,矢来町,-,東京都新宿区矢来町65,牛込聖バルナバ教会,教会,35.703975,139.732746
新宿区,北新宿三丁目,-,東京都新宿区北新宿3丁目1-18,日本キリスト教会柏木教会,教会,35.702383,139.694847
新宿区,下落合二丁目,-,東京都新宿区下落合2-13-3,東京シティチャーチ,教会,35.717455,139.704199
新宿区,歌舞伎町二丁目,-,東京都新宿区歌舞伎町2-19-11,日本基督教団 新宿西教会,教会,35.698067,139.704261
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2丁目3-18,宗教法人日本バプテスト同盟,教会,35.708009,139.716429
新宿区,中落合四丁目,-,東京都新宿区中落合4-32-5,天理教 分教会 創祥,教会,35.717757,139.679034
新宿区,若松町,-,東京都新宿区若松町8-3,日本基督教団 東京信愛教会,教会,35.698947,139.719881
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2丁目3-18,日本基督教団,教会,35.708009,139.716429
新宿区,大久保二丁目,-,東京都新宿区大久保2-29-7,天理教 分教会 錦開,教会,35.703052,139.703243
新宿区,西落合四丁目,-,東京都新宿区西落合4-15-21,日本ホーリネス教団西落合キリスト教会,教会,35.725816,139.677160
新宿区,喜久井町,-,東京都新宿区喜久井町20,金光教 早稲田教会,教会,35.703618,139.722095
新宿区,下落合三丁目,-,東京都新宿区下落合3丁目14-25,日本基督教団 目白教会,教会,35.721660,139.700770
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2丁目3-1,日本基督教団 早稲田教会,教会,35.707750,139.716230
新宿区,西早稲田二丁目,-,東京都新宿区西早稲田2丁目3-1,日本バプテスト同盟・東京平和教会,教会,35.707750,139.716230
新宿区,大久保一丁目,-,東京都新宿区大久保1丁目14-14,日本福音ルーテル教会婦人会連盟,教会,35.700981,139.704021
新宿区,四谷四丁目,-,東京都新宿区四谷4丁目21-10,金光教 四谷教会,教会,35.690145,139.716888
新宿区,大久保三丁目,-,東京都新宿区大久保3丁目10-1,シロアム教会,教会,35.708575,139.705118
新宿区,西落合四丁目,-,東京都新宿区西落合4丁目15-18,天理教多摩崎分教会,教会,35.726249,139.677080
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4-29-30,日之教教団本部,教会,35.711720,139.698417
新宿区,西落合二丁目,-,東京都新宿区西落合2丁目23-17,天理教南本所分教会,教会,35.719305,139.675047
新宿区,上落合一丁目,-,東京都新宿区上落合1丁目1-15,日本基督教団高田馬場台湾教会,教会,35.714822,139.695056
新宿区,四谷四丁目,-,東京都新宿区四谷4丁目18-7,日の御教東京教会,教会,35.689150,139.717087
新宿区,西落合三丁目,-,東京都新宿区西落合3丁目2-2,天理教 分教会 愛都,教会,35.723230,139.683022
新宿区,北新宿四丁目,-,東京都新宿区北新宿4丁目29-6,天理教 分教会 日江,教会,35.706625,139.690200
新宿区,西新宿五丁目,-,東京都新宿区西新宿5丁目18-4,天理教 分教会 東日之宮,教会,35.692362,139.685654
新宿区,北新宿四丁目,-,東京都新宿区北新宿4-20-12,天理教 分教会 本常一,教会,35.706999,139.691754
新宿区,新宿七丁目,-,東京都新宿区新宿7丁目2-13,東京バハイセンター,教会,35.698719,139.712978
新宿区,西新宿五丁目,-,東京都新宿区西新宿5丁目8-13,立正浄法会,教会,35.691652,139.686651
新宿区,若葉一丁目,-,東京都新宿区若葉1丁目22-12,カトリックサレジオ修道会・管区長館,教会,35.681899,139.725914
新宿区,上落合二丁目,-,東京都新宿区上落合2丁目13-23,天理教 分教会 陽東,教会,35.712213,139.688667
新宿区,西落合一丁目,-,東京都新宿区西落合1-9-1,天理教本理世大教会,教会,35.721088,139.683440
新宿区,大久保二丁目,-,東京都新宿区大久保2-6-16,ライトハウス新宿チャーチ,教会,35.701399,139.707871
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町540,ジャパンゴスペルワーク,教会,35.709761,139.723512
新宿区,四谷一丁目,-,東京都新宿区四谷1丁目2,サンパウロ 聖品販売,教会,35.685772,139.728790
新宿区,大久保二丁目,-,東京都新宿区大久保2丁目18-8,東京中央教会,教会,35.701569,139.705398
新宿区,愛住町,-,東京都新宿区愛住町19-16,お茶の水教会,教会,35.691405,139.719043
新宿区,四谷坂町,-,東京都新宿区四谷坂町6-10,日本キリスト改革派東京教会,教会,35.690648,139.726266
新宿区,北新宿三丁目,-,東京都新宿区北新宿3丁目1-3,ロゴスライフ教会,教会,35.702104,139.694687
新宿区,西早稲田三丁目,-,東京都新宿区西早稲田3-31-11,アガペ教会,教会,35.714398,139.712080
新宿区,四谷坂町,-,東京都新宿区四谷坂町4-34,日本基督教団 千代田教会,教会,35.690160,139.727104
新宿区,高田馬場四丁目,-,東京都新宿区高田馬場4丁目2-38,アライズ東京キリスト教会,教会,35.710970,139.702166
新宿区,信濃町,-,東京都新宿区信濃町30,日本基督教団 信濃町教会,教会,35.681932,139.719925
新宿区,原町二丁目,-,東京都新宿区原町2-48,天理教 分教会 本久,教会,35.701214,139.723362
新宿区,若葉一丁目,-,東京都新宿区若葉1丁目5,聖パウロ修道会管区,教会,35.686367,139.724363
新宿区,四谷三栄町,-,東京都新宿区四谷三栄町6-26,ぶどうの樹キリスト教会,教会,35.687722,139.725697
新宿区,左門町,-,東京都新宿区左門町8-1,天理教 分教会 津東,教会,35.686740,139.720998
新宿区,大久保一丁目,-,東京都新宿区大久保1丁目3-3,宗教法人日本キリスト教バプテスト会東京新宿教会,教会,35.699858,139.707293
新宿区,高田馬場一丁目,-,東京都新宿区高田馬場1丁目28-2,ビサイドチャーチ東京,教会,35.711488,139.704660
江東区,北砂四丁目,-,東京都江東区北砂4丁目24-6,金光教 砂町教会,教会,35.679682,139.832005
江東区,亀戸五丁目,-,東京都江東区亀戸5-32-20,三尊教会,教会,35.698076,139.829336
江東区,潮見二丁目,-,東京都江東区潮見2丁目10-10,宗教法人カトリック中央協議会,教会,35.656681,139.816745
江東区,冬木,-,東京都江東区冬木16-7,日本聖公会東京教区 聖救主教会,教会,35.674941,139.801271
江東区,永代一丁目,-,東京都江東区永代1丁目7-4,カトリック永代教会,教会,35.674430,139.788594
江東区,北砂五丁目,-,東京都江東区北砂5-14-7,砂町教会,教会,35.680760,139.834273
江東区,木場二丁目,-,東京都江東区木場2-17-10,堺福音教会東京チャペル,教会,35.671335,139.805914
江東区,木場六丁目,-,東京都江東区木場6-5-19,日本基督教団 深川教会,教会,35.667071,139.807053
江東区,三好三丁目,-,東京都江東区三好3-6-5,天理教 分教会 常磐,教会,35.680614,139.804935
江東区,潮見二丁目,-,東京都江東区潮見2丁目10-5,カトリック東京大司教区 潮見教会,教会,35.656861,139.816385
江東区,白河二丁目,-,東京都江東区白河2-13-12,日本バプテスト深川教会,教会,35.682438,139.801918
江東区,常盤二丁目,-,東京都江東区常盤2丁目7-5,天理教 分教会 千代田,教会,35.685926,139.796784
江東区,住吉二丁目,-,東京都江東区住吉2丁目27-1,イムマヌエル綜合伝道団深川教会,教会,35.688199,139.816915
江東区,亀戸一丁目,-,東京都江東区亀戸1丁目7-3,東京ゴスペルハウス,教会,35.696016,139.821049
江東区,大島七丁目,-,東京都江東区大島7丁目19-2,日本基督教団大島シオン教会,教会,35.691328,139.839181
江東区,門前仲町一丁目,-,東京都江東区門前仲町1丁目8-4,明光教会,教会,35.673302,139.794577
江東区,木場二丁目,-,東京都江東区木場2-17-9,アルファ・ジャパン,教会,35.671593,139.805989
江東区,大島二丁目,-,東京都江東区大島2丁目10-15,天理教大島町分教会,教会,35.692542,139.822860
江東区,大島四丁目,-,東京都江東区大島4丁目1-4,東京連合長老教会,教会,35.685888,139.829236
品川区,北品川四丁目,-,東京都品川区北品川4-7-40,キリスト品川教会,教会,35.622593,139.737462
品川区,荏原六丁目,-,東京都品川区荏原6丁目9-12,品川ベテル教会,教会,35.613316,139.706953
品川区,旗の台六丁目,-,東京都品川区旗の台6丁目22-24,日本聖公会東京教区 三光教会,教会,35.606494,139.701129
品川区,上大崎二丁目,-,東京都品川区上大崎2丁目18-18,日本基督教団 白金教会,教会,35.635975,139.714694
品川区,東大井三丁目,-,東京都品川区東大井3-10-5,大井町教会,教会,35.603134,139.738199
品川区,北品川二丁目,-,東京都品川区北品川2-9-17,聖書友の会北品川教会,教会,35.618769,139.742909
品川区,北品川六丁目,-,東京都品川区北品川6丁目5-26,ドイツ語福音教会,教会,35.625331,139.731968
品川区,西大井四丁目,-,東京都品川区西大井4-6-18,日本基督教団 西大井教会,教会,35.597010,139.720599
品川区,小山四丁目,-,東京都品川区小山4丁目4-13,日本基督教団 むさし小山教会,教会,35.618332,139.703942
品川区,大井五丁目,-,東京都品川区大井5丁目10-12,大井バプテスト教会,教会,35.598372,139.730037
品川区,上大崎四丁目,-,東京都品川区上大崎4-6-22,カトリック東京大司教区 目黒教会,教会,35.632292,139.715282
品川区,旗の台五丁目,-,東京都品川区旗の台5-27-11,旗の台キリスト教会,教会,35.601690,139.701408
品川区,旗の台二丁目,-,東京都品川区旗の台2-8-3,日本基督教団洗足教会,教会,35.606626,139.702665
品川区,戸越五丁目,-,東京都品川区戸越5-17-10,聖イエス会栄光教会,教会,35.609018,139.716808
品川区,西品川三丁目,-,東京都品川区西品川3丁目12-6,日本聖公会東京教区 東京聖マリア教会,教会,35.615202,139.724350
品川区,小山台一丁目,-,東京都品川区小山台1丁目7-6,正法会,教会,35.624269,139.706355
品川区,西品川三丁目,-,東京都品川区西品川3丁目18-6,天元教,教会,35.615445,139.728762
品川区,荏原四丁目,-,東京都品川区荏原4丁目11-15,天理教 分教会 東瑞,教会,35.616238,139.704400
品川区,東五反田五丁目,-,東京都品川区東五反田5-25-1,天理教 大教会 日本橋,教会,35.628175,139.724310
品川区,旗の台一丁目,-,東京都品川区旗の台1丁目9-19,パーフェクトリバティー教団品川教会,教会,35.608302,139.702685
品川区,旗の台四丁目,-,東京都品川区旗の台4-15-8,天理教 分教会 東平,教会,35.601631,139.705777
品川区,荏原七丁目,-,東京都品川区荏原7丁目17-9,宗教法人天理教平形分教会,教会,35.610662,139.699314
品川区,大崎四丁目,-,東京都品川区大崎4丁目2-47,天理教 分教会 本品川,教会,35.621399,139.722248
品川区,戸越六丁目,-,東京都品川区戸越6丁目16-12,天理教 分教会 南荏原,教会,35.606991,139.715332
品川区,戸越五丁目,-,東京都品川区戸越5丁目13-10,金光教大崎教会,教会,35.609853,139.716070
品川区,大井二丁目,-,東京都品川区大井2-5-17,天理教 大教会 本荏,教会,35.604007,139.727084
品川区,東中延一丁目,-,東京都品川区東中延1丁目4-11,天理教 分教会 城京,教会,35.611228,139.714534
品川区,東大井三丁目,-,東京都品川区東大井3丁目7-10,天理教 分教会 本品,教会,35.601971,139.739237
品川区,荏原一丁目,-,東京都品川区荏原1-6-10,天理教品川分教会,教会,35.620799,139.713975
品川区,戸越二丁目,-,東京都品川区戸越2-1-20,日本キリスト教団五反田教会,教会,35.614577,139.718161
品川区,荏原五丁目,-,東京都品川区荏原5-9-17,天理教 分教会 本荏原,教会,35.614256,139.702904
品川区,東品川一丁目,-,東京都品川区東品川1丁目29-6,天理教 分教会 南泰,教会,35.620356,139.743109
渋谷区,宇田川町,-,東京都渋谷区宇田川町19-5,日本基督教団 東京山手教会,教会,35.661688,139.699517
渋谷区,代官山町,-,東京都渋谷区代官山町14-3,代官山教会,教会,35.650456,139.703682
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-17-17,美竹教会,教会,35.661310,139.703126
渋谷区,恵比寿南三丁目,-,東京都渋谷区恵比寿南3-11-16,聖徒教会,教会,35.644379,139.706814
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-22-16,高校生聖書伝道協会,教会,35.658580,139.703642
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-14-12,渋谷教会,教会,35.659151,139.705464
渋谷区,松涛一丁目,-,東京都渋谷区松濤1-25-6,渋谷日本基督会,教会,35.659465,139.692992
渋谷区,大山町,-,東京都渋谷区大山町1-19,東京ジャーミイ・トルコ文化センター,教会,35.668159,139.676582
渋谷区,神山町,-,東京都渋谷区神山町16-1,パーフェクトリバティー教団 東京中央教会,教会,35.663821,139.692813
渋谷区,広尾五丁目,-,東京都渋谷区広尾5-9-7,21世紀キリスト教会 広尾チャペル,教会,35.649228,139.721324
渋谷区,南平台町,-,東京都渋谷区南平台町9-14,日本キリスト教団 聖ヶ丘教会,教会,35.654362,139.696981
渋谷区,南平台町,-,東京都渋谷区南平台町18-13,カトリック東京大司教区 渋谷教会,教会,35.652913,139.694847
渋谷区,代々木五丁目,-,東京都渋谷区代々木5丁目16-3,カトリック東京大司教区 初台教会,教会,35.674816,139.688146
渋谷区,千駄ケ谷一丁目,-,東京都渋谷区千駄ヶ谷1-3-9,グレース宣教会東京千駄ヶ谷チャペル,教会,35.678105,139.707642
渋谷区,代官山町,-,東京都渋谷区代官山町8-2,日本基督教団 本多記念教会,教会,35.651694,139.705459
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-19-4,東京国際基督教会,教会,35.646737,139.707193
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-35-9,日本基督教団 ベテル教会,教会,35.667235,139.688999
渋谷区,鉢山町,-,東京都渋谷区鉢山町9-2,東京バプテスト教会,教会,35.650417,139.697559
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-42-1,原宿教会,教会,35.670828,139.713926
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-30-17,東京キリストの教会,教会,35.665135,139.688170
渋谷区,代々木一丁目,-,東京都渋谷区代々木1丁目45-12,東京に在る教会,教会,35.682363,139.698496
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1丁目33-9,日本基督改革派東京恩寵教会,教会,35.646693,139.704181
渋谷区,西原一丁目,-,東京都渋谷区西原1丁目19-3,日本基督教団 城西教会,教会,35.675581,139.678236
渋谷区,上原三丁目,-,東京都渋谷区上原3-18-3,日本基督教団代々木上原教会,教会,35.665658,139.677359
渋谷区,広尾二丁目,-,東京都渋谷区広尾2丁目1-7,日本聖公会東京教区 渋谷聖公会聖ミカエル教会,教会,35.652142,139.713776
渋谷区,広尾二丁目,-,東京都渋谷区広尾2-12-12,広尾教会,教会,35.650083,139.716689
渋谷区,元代々木町,-,東京都渋谷区元代々木町26-1,日本基督教団 代々木教会,教会,35.671169,139.686611
渋谷区,松涛一丁目,-,東京都渋谷区松濤1丁目1-2,宗教法人世界平和統一家庭連合,教会,35.662648,139.694667
渋谷区,幡ケ谷一丁目,-,東京都渋谷区幡ヶ谷1丁目29-6,幡ケ谷キリスト教会,教会,35.675165,139.674528
渋谷区,神宮前五丁目,-,東京都渋谷区神宮前5-6-3,東京第一科学者キリスト教教会,教会,35.666179,139.708415
渋谷区,笹塚三丁目,-,東京都渋谷区笹塚3丁目28-2,天理教東右京分教会,教会,35.674790,139.662368
渋谷区,西原一丁目,-,東京都渋谷区西原1丁目3-7,妙道会教団,教会,35.673105,139.683869
渋谷区,初台二丁目,-,東京都渋谷区初台2丁目8-5,天理教本明王分教会,教会,35.675397,139.685534
渋谷区,代々木二丁目,-,東京都渋谷区代々木2丁目26-8,代々木中部教会,教会,35.684956,139.698616
渋谷区,広尾三丁目,-,東京都渋谷区広尾3丁目8-8,日本ユダヤ教団,教会,35.654815,139.716549
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4丁目12-11,金光教麻布教会,教会,35.645046,139.713836
渋谷区,恵比寿二丁目,-,東京都渋谷区恵比寿2丁目21-16,天理教 分教会 本豊,教会,35.647641,139.719362
渋谷区,代々木五丁目,-,東京都渋谷区代々木5丁目16-1,カトリックレデンプトール修道会管区本部,教会,35.675092,139.688469
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-17-12,天理教 分教会 本義,教会,35.677747,139.674887
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1丁目36-1,天理教 分教会 本冨久,教会,35.671623,139.664561
渋谷区,千駄ケ谷五丁目,-,東京都渋谷区千駄ヶ谷5丁目18-11,天理教鶉山分教会,教会,35.682192,139.703961
渋谷区,代々木五丁目,-,東京都渋谷区代々木5-43-6,栄光キリスト教会,教会,35.674585,139.690559
渋谷区,桜丘町,-,東京都渋谷区桜丘町28-8,末日聖徒イエス・キリスト教会 教会教育システムエリアオフィス,教会,35.655629,139.699094
渋谷区,代々木五丁目,-,東京都渋谷区代々木5丁目16-1,聖母信心会,教会,35.675092,139.688469
渋谷区,笹塚二丁目,-,東京都渋谷区笹塚2丁目22-1,笹塚キリスト教会,教会,35.673788,139.664242
千代田区,外神田二丁目,-,東京都千代田区外神田2-16-2,神田神社(神田明神),寺院,35.702340,139.768282
千代田区,外神田二丁目,-,東京都千代田区外神田2丁目16-2,神田祭,寺院,35.702340,139.768282
千代田区,外神田三丁目,-,東京都千代田区外神田3-4-10,神田寺,寺院,35.701363,139.770363
千代田区,九段北一丁目,-,東京都千代田区九段北1-7-2,察順院,寺院,35.696997,139.751872
千代田区,三番町,-,東京都千代田区三番町2,納涼の夕べ,寺院,35.690642,139.746622
千代田区,九段北三丁目,-,東京都千代田区九段北3丁目2-23,日本山妙法寺 九段道場,寺院,35.693664,139.741552
千代田区,麹町六丁目,-,東京都千代田区麹町6丁目4-2,心法寺,寺院,35.685675,139.733392
千代田区,九段北一丁目,-,東京都千代田区九段北1丁目7-2,大光院,寺院,35.696997,139.751872
千代田区,九段南三丁目,-,東京都千代田区九段南3-3-18,二七山不動院,寺院,35.691941,139.742303
