指標名,コワーキング施設,,,,,,,,
千代田区,麹町２丁目,-,東京都千代田区麹町2-2-4 麹町セントラルビル4F,35.684511,139.740939,CーWORK 半蔵門,-,-,https://coworking-search.jp/space/1451/
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目3-1　神保町ブックセンター 1F,3F",35.695749,139.757555,LEAGUE神保町,-,可能,https://coworking-search.jp/space/1522/
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2-2　B1,3F",35.69625,139.757242,東京レンタル自習室 神保町,-,-,https://coworking-search.jp/space/1612/
千代田区,岩本町３丁目,-,東京都千代田区岩本町3-8-8　中和秋葉原ビル,35.696402,139.777302,BIZcomfort 秋葉原岩本町,33席,可能,https://coworking-search.jp/space/1900/
千代田区,神田司町２丁目,-,東京都千代田区神田司町2-13,35.694099,139.767266,ワイムビジネスプラザ神田,-,可能,https://coworking-search.jp/space/446/
千代田区,一番町,-,東京都千代田区一番町10-8　一番町ウェストビル5階,35.686839,139.740021,パズル一番町,-,可能,https://coworking-search.jp/space/452/
千代田区,神田錦町２丁目,-,東京都千代田区神田錦町2-4 ダヴィンチ小川町 3F,35.693847,139.763655,FUSION_N,-,可能,https://coworking-search.jp/space/1531/
千代田区,内幸町１丁目,-,東京都千代田区内幸町1丁目3-1　幸ビルディング,35.669827,139.756024,EXPERT OFFICE GRAND新橋／内幸町,-,可能,https://coworking-search.jp/space/592/
千代田区,鍛冶町２丁目,-,東京都千代田区鍛治町2-12-12　2階,35.692905,139.77156,KANDA LOUNGE,-,-,https://coworking-search.jp/space/1084/
新宿区,新宿２丁目,-,東京都新宿区新宿2丁目12番13号 新宿アントレサロンビル,35.69063,139.707991,新宿アントレサロン,50席,可能,https://coworking-search.jp/space/2548/
新宿区,新宿４丁目,-,東京都新宿区新宿4-1-6 JR新宿ミライナタワー18F,35.688582,139.702645,JustCo新宿ミライナタワー,ホットデスク約40席（変動する場合がございます。）,可能,https://coworking-search.jp/space/2532/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-1-12,35.694721,139.698993,クロスオフィス新宿,約30席,可能,https://coworking-search.jp/space/2279/
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-2-9新宿ワシントンホテルビル本館 2F,35.687085,139.692875,THE HUB 新宿ワシントン,33席,可能,https://coworking-search.jp/space/2604/
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目1-24　京王新宿三丁目ビル 1F,35.6902,139.705378,HAKADORU 新宿三丁目店,コワーキングスペース：35席　半個室：4席　個室：2席,-,https://coworking-search.jp/space/2237/
新宿区,四谷１丁目,-,東京都新宿区四谷1-9 天龍ビル 6階,35.68601,139.728264,フレンドリンクメンバーズオフィス,-,-,https://coworking-search.jp/space/1611/
新宿区,西新宿６丁目,-,東京都新宿区西新宿6-5-1　新宿アイランドタワー20F,35.693132,139.693142,モバフ新宿アイランド,-,可能,https://coworking-search.jp/space/1574/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-2-5　TH西新宿ビル 5階／6階,35.695287,139.698715,知恵の場オフィス 本館,52席,可能,https://coworking-search.jp/space/1856/
新宿区,早稲田町,-,東京都新宿区早稲田町12-5　ニュー早稲田ビル 5F,35.705501,139.722634,BIZcomfort 早稲田,21席,可能,https://coworking-search.jp/space/2123/
新宿区,新宿６丁目,-,東京都新宿区新宿6丁目29番11号　新宿イーストクロスタワー10F,35.697723,139.707724,BIZcomfort 東新宿,フリー席：21席　固定席：4席,可能,https://coworking-search.jp/space/2344/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-25-1 新宿センタービル49階,35.69175,139.695419,#NAME?,-,可能,https://coworking-search.jp/space/1534/
新宿区,矢来町,-,東京都新宿区矢来町16,35.702106,139.730695,神楽坂クロススタジオ,-,可能,https://coworking-search.jp/space/1607/
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14,35.693697,139.707347,INBOUND LEAGUE,全25席,可能,https://coworking-search.jp/space/995/
新宿区,市谷八幡町,-,東京都新宿区市谷八幡町2-1 大手町建物市ヶ谷ビル3階,35.69233,139.734889,海外ビジネス特化型コワーキングスペース「Digima 〜出島〜BASE」市ヶ谷,108席,可能,https://coworking-search.jp/space/1605/
新宿区,新宿３丁目,-,東京都新宿区新宿3-26-14 新宿ミニムビルⅠ 4階,35.691786,139.702345,TSUTAYA BOOK APARTMENT,-,-,https://coworking-search.jp/space/1608/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-12-11　山銀ビル4F,35.68999,139.69714,新宿VIPラウンジ,-,-,https://coworking-search.jp/space/1817/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-22-3　BPビル,35.695027,139.695231,BASE POINT,1F 18席／2F 会議室5部屋／3F 11席,可能,https://coworking-search.jp/space/2211/
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-14-1 新宿松本ビル6F,35.686855,139.696741,勉強カフェ　新宿スタジオ,20席,-,https://coworking-search.jp/space/1584/
新宿区,新宿４丁目,-,東京都新宿区新宿4-3-15　レイフラット新宿B棟 3F,35.688542,139.703634,THE HUB 新宿,-,可能,https://coworking-search.jp/space/1135/
新宿区,西新宿８丁目,-,東京都新宿区西新宿8-3-1　西新宿GFビル1～4F,35.695158,139.693916,西新宿ビジネスセンター,-,可能,https://coworking-search.jp/space/194/
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場一丁目29-1,35.710247,139.704091,Colony#15 高田馬場,1Fフリーデスク：16席　B1F個室：1名部屋×11部,可能,https://coworking-search.jp/space/2529/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-4-4 武蔵ビル5F,35.696006,139.698596,HAPON新宿,31席,可能,https://coworking-search.jp/space/638/
新宿区,西新宿１丁目,-,東京新宿区西新宿1-26-2　新宿野村ビル32F,35.692951,139.695365,サーブコープ 新宿野村ビル,-,可能,https://coworking-search.jp/space/2643/
千代田区,麹町４丁目,-,東京都千代田区麹町4-8　高善ビル5F,35.684264,139.736398,未来ファクトリー,-,可能,https://coworking-search.jp/space/494/
新宿区,新宿１丁目,-,東京都新宿区新宿1-36-12　サンカテリーナビル 6F,35.690833,139.710567,新宿ビジネスセンター,-,可能,https://coworking-search.jp/space/195/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-18-18　新宿税理士ビル1F,35.695894,139.696902,勉強カフェ　新宿ベースポイントスタジオ,-,-,https://coworking-search.jp/space/1958/
千代田区,二番町,-,東京都千代田区二番町2番　平田ビル1階,35.686923,139.737466,社会起業家コワーキングスペース,-,可能,https://coworking-search.jp/space/1610/
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場１丁目３２−１０　新宿消費生活センター分館 併設,35.710858,139.703742,新宿区立高田馬場創業支援センター,［シェアオフィス］10席,可能,https://coworking-search.jp/space/1172/
新宿区,西新宿６丁目,-,東京新宿区西新宿6-10-1　日土地西新宿ビル8F,35.694553,139.69092,サーブコープ 新宿オークシティ,-,可能,https://coworking-search.jp/space/2644/
新宿区,四谷１丁目,-,東京都新宿区四谷1-13-15　URBANE BUILDING SAKAS8 C棟,35.684977,139.728023,lifework space KANPAI Hütte,65席,可能,https://coworking-search.jp/space/2040/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-17-1　日本生命新宿西口ビル 9F,35.689295,139.698397,NewWork 新宿,41席,-,https://coworking-search.jp/space/1360/
新宿区,高田馬場２丁目,-,東京都新宿区高田馬場1-26-12　高田馬場ビル802号室,35.713023,139.706199,おとな自習室 高田馬場,-,-,https://coworking-search.jp/space/1965/
千代田区,六番町,-,東京都千代田区六番町6-4　LH番町スクエア4～6階（総合受付は5階）,35.688085,139.732543,四ツ谷ビジネスラウンジ,24席,可能,https://coworking-search.jp/space/1303/
新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-28-10　三慶ビル4F,35.7121,139.704719,シェアオフィス＆コワーキングスペース「CASE Shinjuku」,-,可能,https://coworking-search.jp/space/899/
新宿区,舟町,-,"東京都新宿区舟町7　舟町ビル1F,3F",35.689156,139.720341,ワイムポート新宿舟町,-,可能,https://coworking-search.jp/space/1881/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-1-6,35.688572,139.699697,12 SHINJUKU,16席,可能,https://coworking-search.jp/space/1981/
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-1-15　東信同和ビル9階,35.693079,139.70456,東信ビジネスセンター,-,可能,https://coworking-search.jp/space/1744/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-18-2晴花ビル６F,35.688809,139.69859,ビジョンオフィス新宿,-,可能,https://coworking-search.jp/space/1551/
新宿区,新宿３丁目,-,東京都新宿区新宿3丁目4-1　東新宿ビル5階,35.690798,139.705617,Suup 新宿三丁目 by 京王不動産,7席,-,https://coworking-search.jp/space/2678/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-5-12　ニューセントラルビル 8-9F,35.692971,139.698198,THE HUB 新宿西口,16席,可能,https://coworking-search.jp/space/2308/
新宿区,新宿２丁目,-,東京都新宿区新宿2-11-7-5F,35.690419,139.707327,CO-Work&...新宿,30～35席,可能,https://coworking-search.jp/space/2059/
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-4-7　イマス浜田ビル 5階,35.696143,139.698536,知恵の場オフィス 別館,10席,可能,https://coworking-search.jp/space/1857/
千代田区,六番町,-,東京都千代田区六番町5-5 飯田ビル,35.68659,139.733709,シェアオフィス六番町,-,可能,https://coworking-search.jp/space/1239/
新宿区,天神町,-,東京都新宿区天神町7-11,35.70481,139.731424,BIZcomfort 神楽坂天神,24席,可能,https://coworking-search.jp/space/1907/
新宿区,四谷三栄町,-,東京都新宿区本塩町７　新井ビル１階,35.688539,139.726543,Froh Coworking 四ツ谷,-,可能,https://coworking-search.jp/space/1096/
新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町518 早稲田玉井ビル 3階,35.708189,139.722452,GARAGE WASEDA,30席,可能,https://coworking-search.jp/space/1496/
渋谷区,神泉町,-,東京都渋谷区神泉町20−21 クロスシー渋谷神泉ビル,35.65688,139.691556,MID POINT渋谷神泉,22席,可能,https://coworking-search.jp/space/2702/
渋谷区,宇田川町,-,東京都渋谷区宇田川町3‐7ヒューリック渋谷公園通りビル,35.662573,139.698893,la billage SHIBUYAヒューリック渋谷公園通りビル,65席,可能,https://coworking-search.jp/space/2268/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ33F,35.659055,139.703529,JustCo渋谷ヒカリエ,ホットデスク約40席（変動する場合がございます。）,可能,https://coworking-search.jp/space/2530/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-12-2,35.660247,139.703463,クロスオフィス渋谷,-,可能,https://coworking-search.jp/space/2280/
渋谷区,幡ケ谷１丁目,-,東京都渋谷区幡ヶ谷1-2-2 京王幡ヶ谷ビル4階,35.677019,139.676971,MID POINT幡ヶ谷,33席,可能,https://coworking-search.jp/space/2620/
渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南3丁目1-1　恵比寿グリーングラス 6-9F,35.646059,139.706682,コンパスオフィス 恵比寿グリーングラス,-,可能,https://coworking-search.jp/space/2234/
渋谷区,渋谷３丁目,-,"東京都渋谷区渋谷3-6-2エクラート渋谷4-5F,8F",35.657925,139.704976,THE HUB 渋谷,37席,可能,https://coworking-search.jp/space/2606/
渋谷区,円山町,-,東京都渋谷区円山町5番5号 Navi渋谷Ⅴ3階,35.656729,139.695291,渋谷アントレサロン,55席,可能,https://coworking-search.jp/space/2551/
渋谷区,恵比寿南３丁目,-,東京都渋谷区恵比寿南3-5-7 デジタルゲートビル 2F,35.646174,139.703782,Open Network Space 代官山,フリースペース：40席　固定席：5席,-,https://coworking-search.jp/space/1616/
渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿2-28-7,35.645077,139.721193,ベンチャーシティ恵比寿,24席,可能,https://coworking-search.jp/space/401/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-19-15　高野第1ビル5階,35.663403,139.702416,ShareOffice BIGness 渋谷,-,可能,https://coworking-search.jp/space/1870/
渋谷区,宇田川町,-,東京都渋谷区宇田川町36-6　 ワールド宇田川ビル 6F,35.661788,139.697479,Agora Tokyo コワーキング スペース,-,-,https://coworking-search.jp/space/831/
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-6-1　イースト渋谷ビル 9F,35.657913,139.704839,NewWork 渋谷イースト9F,39席,-,https://coworking-search.jp/space/564/
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-6-1　イースト渋谷ビル 3F,35.657913,139.704839,NewWork 渋谷イースト3F,39席,-,https://coworking-search.jp/space/2151/
渋谷区,上原１丁目,-,東京都渋谷区上原1-3-9,35.668053,139.686251,GOOD WORK 代々木八幡,-,可能,https://coworking-search.jp/space/1618/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6丁目4-1　原宿八角館ビル 6階,35.668194,139.705537,Biz Platto,17席,-,https://coworking-search.jp/space/2136/
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂一丁目12番5号　渋谷マークシティ4階 クリエーションスクエアしぶや内,35.657738,139.697339,Coin Space 渋谷マークシティ店 by 渋谷区観光協会,44席,-,https://coworking-search.jp/space/1333/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-33-14　神宮ハイツ408号,35.668105,139.704101,ファッション系コワーキングスペース『coromoza』神宮前,-,-,https://coworking-search.jp/space/1257/
渋谷区,桜丘町,-,東京都渋谷区桜丘町30-4 渋谷アジアマンション202号室,35.655604,139.698377,「StartUp４４田寮」渋谷,-,可能,https://coworking-search.jp/space/1615/
渋谷区,代々木３丁目,-,東京都渋谷区代々木3-1-11　パシフィックスクエア代々木 2F,35.68226,139.695744,Creators Mall 代々木,-,可能,https://coworking-search.jp/space/198/
渋谷区,千駄ケ谷１丁目,-,東京都渋谷区千駄ヶ谷1-13-11,35.677198,139.711892,THE FORUM 千駄ヶ谷,-,可能,https://coworking-search.jp/space/1575/
渋谷区,道玄坂２丁目,-,東京都渋谷区道玄坂2丁目17-2　トップ美奄 2F,35.658662,139.696589,KOBUSHI BEER LOUNGE & BAR,16席,可能,https://coworking-search.jp/space/2201/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2丁目10-15,35.660325,139.706689,EXPERT OFFICE 渋谷,-,可能,https://coworking-search.jp/space/165/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-7-5　青山セブンハイツ 2階,35.660683,139.706335,LiFEREE WORK 渋谷,9席,可能,https://coworking-search.jp/space/1975/
渋谷区,東１丁目,-,東京都渋谷区東1-3-1,35.657528,139.708148,タマリバ,-,-,https://coworking-search.jp/space/1777/
港区,南麻布４丁目,-,東京都港区南麻布4-5-48 フォーサイト南麻布 4F,35.649251,139.724849,GLAMOROUS H 麻布広尾,-,可能,https://coworking-search.jp/space/447/
渋谷区,代々木１丁目,-,東京都渋谷区代々木1-43-11,35.682534,139.699125,BIZcomfort 代々木,28席,可能,https://coworking-search.jp/space/2203/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-25-18,35.67177,139.708415,THE SHARE 神宮前,［フリーデスク］8席　［固定デスク］14席,可能,https://coworking-search.jp/space/1093/
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂一丁目12番5号　渋谷マークシティ,35.658046,139.698056,Coin Space 渋谷マークシティ2号店,-,-,https://coworking-search.jp/space/1334/
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-3-11　一番ビル 5F,35.658281,139.699634,BasisPoint 渋谷店,-,-,https://coworking-search.jp/space/2670/
渋谷区,神南１丁目,-,"東京都渋谷区神南1-20-2　第一清水ビル 2階, 3階",35.661912,139.700117,co-ba 神南,-,可能,https://coworking-search.jp/space/2095/
渋谷区,桜丘町,-,東京都渋谷区渋谷3-10-13　東急REIT渋谷Rビル B1,35.656832,139.700117,LULL TECH BEACH,120席,-,https://coworking-search.jp/space/2489/
渋谷区,広尾１丁目,-,東京都渋谷区広尾1-3-18　広尾オフィスビル 11F,35.648897,139.712373,恵比寿ビジネスセンター,-,可能,https://coworking-search.jp/space/199/
渋谷区,桜丘町,-,東京都渋谷区桜丘町12-10,35.654377,139.701439,ブロックチェーンに特化したコワーキングスペース『Neutrino』,-,-,https://coworking-search.jp/space/1383/
渋谷区,渋谷３丁目,-,"東京都渋谷区渋谷3-2-4　帝都青山第2ビル 4F,5F",35.657187,139.707452,KEISEI×BIZcomfort 渋谷南,19席,可能,https://coworking-search.jp/space/2570/
渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ヶ谷3-15-3,35.676455,139.706973,マフィス北参道,フリーデスク：20席　スモールオフィス：6室,可能,https://coworking-search.jp/space/1344/
渋谷区,神南１丁目,-,東京都渋谷区神南1丁目13-4 IDOビル,35.663179,139.700451,Creative House,-,可能,https://coworking-search.jp/space/837/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-22-6 幸和ビル10F,35.658481,139.703842,POINT EDGE ShibuyaBASE,-,-,https://coworking-search.jp/space/1543/
渋谷区,神泉町,-,東京都渋谷区神泉町8-1　鈴屋ビルB1F,35.655129,139.694045,basement cafe 神泉,-,可能,https://coworking-search.jp/space/1415/
渋谷区,富ケ谷１丁目,-,東京都渋谷区富ヶ谷1-6-8 モリービル3F,35.668973,139.689546,MAKERS COFFEE,-,-,https://coworking-search.jp/space/1620/
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-5-1　羽田ビル905号室,35.687136,139.697619,おとな自習室 新宿,-,-,https://coworking-search.jp/space/1964/
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-15-3　プリメーラ道玄坂1F,35.657294,139.697719,Printworks Studio Shibuya,26席,-,https://coworking-search.jp/space/1783/
渋谷区,千駄ケ谷３丁目,-,東京都渋谷区千駄ヶ谷3-28-8  鳩森ビル303,35.677661,139.70839,ジーエルベース・コワーキングスペース 千駄ヶ谷,-,可能,https://coworking-search.jp/space/1156/
渋谷区,桜丘町,-,東京都渋谷区桜丘町26-1　セルリアンタワー15階,35.656409,139.699354,エグゼクティブセンター 渋谷セルリアンタワー,-,可能,https://coworking-search.jp/space/159/
渋谷区,代官山町,-,東京都渋谷区代官山町14-9　ヴァイシャーリー B1F/1F/3F,35.650206,139.7044,いいオフィス 代官山 by N'sLounge,約20席,-,https://coworking-search.jp/space/2073/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-17-1　TOC第2ビル 2F,35.661448,139.703109,シェアオフィス『HOLSTAR』渋谷,-,可能,https://coworking-search.jp/space/1256/
渋谷区,恵比寿西１丁目,-,東京都渋谷区恵比寿西1-7-4　エビスファーストビル 4階,35.647765,139.708948,E-コワーキング,約30席,-,https://coworking-search.jp/space/2227/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-17-1　TOC第2ビル3F,35.661449,139.703064,PORTAL 渋谷,-,可能,https://coworking-search.jp/space/1394/
渋谷区,恵比寿西１丁目,-,"東京都渋谷区恵比寿西一丁目33番6号　JP noie 恵比寿西 1F,2F",35.647,139.704043,co-ba 恵比寿,-,可能,https://coworking-search.jp/space/2096/
港区,南麻布４丁目,-,東京都港区南麻布4-12-25　南麻布セントレ 2F,35.647156,139.72423,PLAZA M's 南麻布,6席,可能,https://coworking-search.jp/space/1159/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-21-1 渋谷ヒカリエ8階 8 ⁄（ハチ）,35.659075,139.703739,Creative Lounge MOV,-,可能,https://coworking-search.jp/space/1850/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-24-7 渋谷宮下パークビルB102,35.660525,139.701967,konochikara 渋谷店,28席,-,https://coworking-search.jp/space/1617/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-20-2 FOUND HARAJUKU 3階,35.671725,139.704864,W CAFE,-,-,https://coworking-search.jp/space/1577/
渋谷区,代官山町,-,東京都渋谷区代官山町9-10　SodaCCo 4-6F,35.651681,139.704698,クリエイター専用シェアオフィス『co-lab 代官山』,デスク：9席,可能,https://coworking-search.jp/space/1937/
渋谷区,渋谷１丁目,-,"東京都渋谷区渋谷1-1-3　アミーホール 3,4F",35.661498,139.707362,THE HUB 青山 WEST,25席,可能,https://coworking-search.jp/space/2207/
渋谷区,代々木３丁目,-,東京都渋谷区代々木3-1-11　パシフィックスクエア代々木 4F,35.68226,139.695744,Business Mall 代々木,-,可能,https://coworking-search.jp/space/196/
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-30-4,35.683702,139.69855,YCS 代々木,-,可能,https://coworking-search.jp/space/833/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-22-8　名取ビル 3～5階,35.658483,139.703506,アットビジネスセンター渋谷東口駅前,3席～　当日の会議室運営状況に応じて変更あり,-,https://coworking-search.jp/space/2222/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2丁目2-17　TranceWORKS青山ビル,35.660753,139.708313,トランスワークス青山,-,可能,https://coworking-search.jp/space/1542/
渋谷区,恵比寿４丁目,-,東京渋谷区恵比寿4-20-3　恵比寿ガーデンプレイスタワー18F,35.642211,139.713446,サーブコープ 恵比寿ガーデンプレイスタワー,-,可能,https://coworking-search.jp/space/2642/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-17-10　原宿アールビル2F,35.665275,139.703303,モバフ原宿,50席,可能,https://coworking-search.jp/space/1573/
渋谷区,宇田川町,-,東京都渋谷区宇田川町3-1 渋谷東武ホテル内 地下1階,35.66304,139.698694,勉強カフェ　渋谷スタジオ,-,-,https://coworking-search.jp/space/1583/
渋谷区,恵比寿南１丁目,-,東京都渋谷区恵比寿南1-8-8 リアルミホビル3F,35.64601,139.708799,SHARE BA UNION 恵比寿,20席,可能,https://coworking-search.jp/space/1619/
渋谷区,代々木１丁目,-,東京都渋谷区代々木1-25-5,35.681543,139.700418,BIZSMART代々木,コワーキングスペース：30席　コワーキングプラススペー,可能,https://coworking-search.jp/space/2550/
渋谷区,神宮前１丁目,-,"東京都渋谷区神宮前1-5-8　神宮前タワービルディング 13階,14階",35.670688,139.706694,エグゼクティブセンター 神宮前タワービル,-,可能,https://coworking-search.jp/space/1860/
渋谷区,神南１丁目,-,東京都渋谷区神南1-21-3 渋谷モディ4F,35.661587,139.700478,Coin Space 渋谷モディ店,41席,-,https://coworking-search.jp/space/1546/
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-27-15　坂上ビル7階,35.656072,139.704669,Lightning spot 渋谷,-,可能,https://coworking-search.jp/space/1395/
渋谷区,神南１丁目,-,東京都渋谷区神南1-20-13　​​ザ・ミレニアルズ渋谷内,35.662194,139.699746,.andwork 渋谷,-,可能,https://coworking-search.jp/space/1342/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-33-14　神宮ハイツ1F-201,35.668105,139.704101,TURN harajuku,-,-,https://coworking-search.jp/space/902/
渋谷区,渋谷４丁目,-,東京都渋谷区渋谷4-5-5,35.658621,139.70878,COHSA SHIBUYA,フリーアドレス：12席　固定席：9席,可能,https://coworking-search.jp/space/2017/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-18-16,35.670035,139.708912,MARIA HOUSE,12席,可能,https://coworking-search.jp/space/1603/
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1丁目22−7　道玄坂ピア2F,35.656038,139.695485,FabCafe MTRL 渋谷,約50席,-,https://coworking-search.jp/space/1253/
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-5-16 渋谷3丁目スクエアビル2F,35.658007,139.706814,katanaオフィス渋谷,［クラウドオフィス］13席,可能,https://coworking-search.jp/space/1554/
渋谷区,代々木３丁目,-,東京都渋谷区代々木3-1-11　パシフィックスクエア代々木 3F,35.68226,139.695744,Business Lounge 代々木,-,可能,https://coworking-search.jp/space/197/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-10-9 原宿董友ビル4階,35.66736,139.704879,サクラサク（女性専用）,-,可能,https://coworking-search.jp/space/1570/
渋谷区,神南１丁目,-,東京都渋谷区神南1-12-16 和光ビル5F,35.662578,139.700541,RESONANCE POINT 渋谷,-,可能,https://coworking-search.jp/space/640/
渋谷区,千駄ケ谷４丁目,-,東京都渋谷区千駄ケ谷4-23-5　JPR千駄ヶ谷ビル 2F,35.680935,139.706863,AURORA GARDEN,120席,-,https://coworking-search.jp/space/2141/
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-28-8 第三久我屋ビル8F,35.656049,139.704261,STUDY LOUNGE,-,-,https://coworking-search.jp/space/1756/
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-24-12　渋谷スクランブルスクエア 11F,35.658336,139.702254,SHARE LOUNGE,カウンター席：44席　テーブル席：40席　ソファ席：3,-,https://coworking-search.jp/space/2195/
渋谷区,神南１丁目,-,東京都渋谷区神南1-19-8　渋谷区勤労福祉会館2階,35.662524,139.699627,Coin Space 渋谷神南店,32席,-,https://coworking-search.jp/space/1335/
渋谷区,代官山町,-,東京都渋谷区代官山町20-23 TENOHA代官山,35.648428,139.702986,TENOHA 代官山,12席,-,https://coworking-search.jp/space/1614/
