指標名,ギャラリー,,,,,,
品川区,北品川２丁目,-,東京都品川区北品川2-25-17,35.618397,139.744573,TATARABA,https://tataraba-tataraba.jimdo.com/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-14-34原宿神宮の森5f,35.670997,139.703044,BLUM,https://blum-gallery.com/
港区,六本木６丁目,六本木,東京都港区六本木6-5-24complex6652f,35.661539,139.731043,小山登美夫ギャラリー六本木,http://www.tomiokoyamagallery.com/
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-21-1文房堂ビル4f,35.695358,139.760914,文房堂ギャラリー,http://www.bumpodo.co.jp/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-31-18,35.672541,139.708509,ペーターズ・ショップ・アンド・ギャラリー,http://www.paters.co.jp/
港区,南青山３丁目,-,東京都港区南青山3-8-5m385building#12,35.666952,139.715335,NADAR / TOKYO（ナダール / 東京）,https://g-nadar.net/
中央区,銀座１丁目,-,東京都中央区銀座1-22-12藤和銀座1-ビル6f,35.671950,139.770845,GALLERY ART POINT,https://art-point.jp/
品川区,東品川１丁目,-,東京都品川区東品川1-33-10terradaartcomplex3f,35.619175,139.746603,YUKA TSURUNO GALLERY,http://yukatsuruno.com/
品川区,東品川１丁目,-,東京都品川区東品川1-33-10terradaartcomplex4f,35.619175,139.746603,ANOMALY,http://anomalytokyo.com/top/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-32-7近藤ビル1f,35.667634,139.704140,Printed Union,https://printed-union.aacinc.jp
港区,北青山２丁目,-,東京都港区北青山2-12-20#101,35.670583,139.716115,DAZZLE,http://gallery-dazzle.com/
千代田区,東神田１丁目,-,東京都千代田区東神田1-3-4ktビル2f,35.693530,139.780235,Kanzan Gallery,http://www.kanzan-g.jp/
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-112f,35.695637,139.760551,gallery 福果,-
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-7-12,35.666335,139.708837,TIERS GALLERY,https://www.arakawagrip.co.jp/tiersgallery/
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-143331artschiyoda207,35.704307,139.770680,Nii Fine Arts Tokyo,http://www.niifinearts.com/
中央区,日本橋馬喰町２丁目,-,東京都中央区日本橋馬喰町2-2-1dddhotel1f,35.695287,139.783542,PARCEL,http://parceltokyo.jp/
中央区,京橋３丁目,日八京,"東京都中央区京橋3-6-5木邑ビル2f,b1f",35.675340,139.770180,art space kimura ASK?,http://www.kb-net.com/ask
江東区,清澄３丁目,-,東京都江東区清澄3-7-4,35.682489,139.798392,SAKuRA GALLERY,http://kiyosumi-gallery.sakura.ne.jp/
品川区,東品川１丁目,-,東京都品川区東品川1-33-10terradaartcomplex5f,35.619175,139.746603,KOSAKU KANECHIKA,http://kosakukanechika.com/
渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿2-16-8大串ビル1f,35.646835,139.719018,CAGE GALLERY,http://cagegallery.com/
港区,六本木５丁目,六本木,東京都港区六本木5-10-33ストライプハウスビル3f,35.660074,139.732897,ストライプハウスギャラリー,http://striped-house.com/
港区,麻布十番１丁目,-,東京都港区麻布十番1-7-2エスポアール麻布102,35.656483,139.734826,麻布十番ギャラリー,-
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-21-2,35.665353,139.705397,THE SECRET MUSEUM,http://thesecretmuseum.tokyo
渋谷区,東２丁目,-,東京都渋谷区東2-23-8,35.653047,139.708552,東京アーツギャラリー,http://www.tokyoartsgallery.com/
中央区,新富１丁目,-,東京都中央区新富1-5-5トーア新富マンション102,35.672889,139.773174,Red and Blue Gallery,http://www.redandblue.jp
中央区,京橋３丁目,日八京,東京都中央区京橋3-3-4森ビルb1f,35.675599,139.768433,ギャラリーセラー,https://gallerycellar.wixsite.com/my-site-9
中央区,入船２丁目,-,東京都中央区入船2-4-3マスダビル1f,35.671681,139.776954,ヒノギャラリー,http://www.hinogallery.com
中央区,京橋３丁目,日八京,東京都中央区京橋3-5-4吉井ビルb1f,35.674986,139.769990,Gallery b. Tokyo,http://www.gallery-b-tokyo.com/
千代田区,東神田１丁目,-,東京都千代田区東神田1-2-11アガタ竹澤ビル405桑原清幸会計事務所内,35.693428,139.780764,Kiyoyuki Kuwabara Accounting Gallery,http://kkag.jp/
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-18-4nadiffa/p/a/r/t2f,35.647448,139.714351,スクールデレック芸術社会学研究所,https://www.sgurrdearg.com/
品川区,戸越５丁目,-,東京都品川区戸越5-8-19,35.609693,139.719272,Hasu no hana,http://www.hasunohana.net/
港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-19-15アド・タイヘイビル1f,35.663236,139.754210,いつき美術画廊,http://itsukiart.com/
港区,南青山５丁目,-,東京都港区南青山5-4-30,35.661765,139.714185,新生堂,http://www.shinseido.com
渋谷区,猿楽町,-,東京都渋谷区猿楽町22-1,35.649645,139.701217,JINKINOKO GALLERY,https://www.instagram.com/jinkinoko/
品川区,荏原４丁目,-,東京都品川区荏原4-6-7,35.613692,139.707249,same gallery,https://samegallery.com/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-7-6オン・サンデーズb1f,35.670739,139.713363,ライトシード・ギャラリー,https://onsundays.shopselect.net/
港区,南青山５丁目,-,東京都港区南青山5-17-6101,35.660666,139.714374,ビリケンギャラリー,http://www.billiken-shokai.co.jp/
品川区,東品川１丁目,-,東京都品川区東品川1-32-8terradaartcomplexii2f,35.619781,139.746320,TOKYO INTERNATIONAL GALLERY,https://tokyointernationalgallery.co.jp/ja/
千代田区,東神田１丁目,-,東京都千代田区東神田1-13-17森ビル1f,35.694023,139.781126,SAN-AI GALLERY + contemporary art,http://san-ai-gallery.com/
中央区,京橋３丁目,日八京,東京都中央区京橋3-3-4フジビルb1f,35.675583,139.768525,ギャラリー川船,https://kawafune.com/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-1-231f,35.668308,139.712811,OPA gallery･shop,http://opagallery.net/index.html
港区,麻布台３丁目,-,東京都港区麻布台3-5-5株式会社アトランティックカーズ内,35.660136,139.739958,Rikka Gallery,https://www.rikkagallery.com/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-1-6あいおいニッセイ同和損保八重洲ビル1f,35.680770,139.771957,UNPEL GALLERY（アンペルギャラリー）,https://unpel.gallery/
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-8山田ビル7f,35.696208,139.758799,ギャラリーそうめい堂,https://www.soumei.biz/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-41-3,35.670887,139.713637,EUKARYOTE（ユーカリオ）,http://eukaryote.jp/
中央区,銀座７丁目,-,東京都中央区銀座7-7-2dnp銀座ビル1f/b1,35.669705,139.762569,ギンザ・グラフィック・ギャラリー,https://www.dnpfcp.jp/gallery/ggg/
品川区,東品川１丁目,-,東京都品川区東品川1-32-8terradaartcomplexii1f,35.619781,139.746320,YUKIKOMIZUTANI,https://yukikomizutani.com/japanese/
品川区,東品川１丁目,-,東京都品川区東品川1-32-8terradaartcomplexⅱ1f,35.619781,139.746320,MAKI（天王洲 II）,https://www.makigallery.com/ja/
中央区,銀座６丁目,-,東京都中央区銀座6-7-16第一岩月ビル3f,35.670523,139.762532,ヒロ画廊,https://www.hirogallery.com/
新宿区,大京町,-,東京都新宿区大京町12-92f,35.684213,139.717884,アートコンプレックスセンター,http://www.gallerycomplex.com
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-21-1渋谷ヒカリエ8f,35.659124,139.703730,渋谷ヒカリエ 8/ d47 MUSEUM,http://www.hikarie8.com/d47museum/
港区,六本木７丁目,六本木,東京都港区六本木7-21-24102,35.663705,139.727950,nca | nichido contemporary art,http://www.nca-g.com
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-30-10,35.672075,139.710035,NANZUKA UNDERGROUND,http://www.nug.jp
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-36-6ケーリーマンション2c,35.664349,139.705790,UTRECHT / NOW IDeA,https://utrecht.jp/
渋谷区,神宮前１丁目,-,東京都渋谷区神宮前1-1-3,35.674158,139.707174,UltraSuperNew Gallery,http://gallery.ultrasupernew.com/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-2-9三晶ビルb1f,35.680281,139.771993,Sansiao Gallery,http://sansiao-gallery.com/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-21-6大崎ビル3f,35.670359,139.707887,THE blank GALLERY,http://www.the-blank-gallery.com/
港区,西麻布１丁目,-,東京都港区西麻布1-15-15浅井ビル1f,35.661739,139.723033,CALM & PUNK GALLERY,http://www.calmandpunk.com
中央区,銀座６丁目,-,東京都中央区銀座6-16-5銀座さ可井小川ビル7f,35.667719,139.766038,兜屋画廊,http://www.gallery-kabutoya.com/
品川区,東品川１丁目,-,東京都品川区東品川1-33-10terradaartcomplex1f,35.619175,139.746603,MAKI（天王洲）,https://www.makigallery.com/ja/
港区,東麻布２丁目,-,東京都港区東麻布2-14-8,35.657033,139.740525,Take Ninagawa,http://www.takeninagawa.com/
港区,台場２丁目,-,東京都港区台場2-6-1グランドニッコー東京台場3f,35.625144,139.771569,Gallery 21 （ギャラリー・ヴァンテアン）,http://www.gallery21-daiba.com/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル4f,35.661974,139.731214,TARO NASU,http://www.taronasugallery.com/
品川区,北品川６丁目,-,東京都品川区北品川6-2-10島津山ペアシティ201,35.626981,139.730762,gallery 201,http://gallery201.jimdo.com/
品川区,東五反田３丁目,-,東京都品川区東五反田3-17-41f,35.626249,139.728342,VOILLD（ボイルド）,http://www.voilld.com/
中央区,日本橋兜町,-,東京都中央区日本橋兜町9-7spcビル3f,35.681333,139.777602,SPC GALLERY,http://www.spc.ne.jp/
港区,南青山４丁目,-,東京都港区南青山4-24-4tkハウス001b1f,35.662771,139.718167,STEIN BOX（シュタインボックス）,https://www.facebook.com/STEINBOX/
渋谷区,代々木５丁目,-,東京都渋谷区代々木5-67-2前田ビル1f,35.670738,139.690786,51% Tokyo,https://www.5wari1bu.jp/
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2,35.679700,139.763291,行幸地下ギャラリー,-
中央区,銀座８丁目,-,東京都中央区銀座8-4-25,35.669417,139.760236,吉井画廊,https://galerie-yoshii.com/
千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2-10-1東京交通会館b1f,35.675027,139.762962,ギャラリー玻瑠,https://www.kotsukaikan.co.jp/gallery_area/1109/
中央区,銀座８丁目,-,東京都中央区銀座8-2-110高速道路ビル,35.670016,139.759389,銀座アートホール,http://ginza-arthall.com/
中央区,銀座１丁目,-,東京都中央区銀座1-9-8奥野ビル3f,35.673740,139.768782,巷房,http://gallerykobo.web.fc2.com/kobo1.html
中央区,銀座１丁目,-,東京都中央区銀座1-9-8奥野ビルb1f,35.673740,139.768782,巷房階段下,http://gallerykobo.web.fc2.com/index.html
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-4-1,35.685644,139.773421,日本橋三越本店 - 新館7階ギャラリー,http://mitsukoshi.mistore.jp/store/nihombashi/event/
中央区,京橋３丁目,日八京,東京都中央区京橋3-5-4吉井ビル3f,35.674986,139.769990,KEY Gallery,-
中央区,京橋３丁目,日八京,東京都中央区京橋3-5-4吉井ビル3f,35.674986,139.769990,青樺画廊,-
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-46-5km新宿ビル9f,35.697564,139.700608,ギャルリー トラン・デュ・モンド,http://trains-du-monde.sakura.ne.jp/index.html
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-6-5path表参道a棟1f,35.666031,139.708681,gallery de kasuga,https://www.gallerydekasuga.com/ja/
中央区,日本橋茅場町２丁目,-,東京都中央区日本橋茅場町2-17-13第2イノウエビル3f・4f,35.678932,139.781004,レクトヴァーソギャラリー / ギャラリースペースファクトリー,http://www.recto.co.jp/verso/
港区,六本木７丁目,六本木,東京都港区六本木7-8-9深作眼科ビル1f,35.664718,139.730207,Hideharu Fukasaku Gallery Roppongi,https://hfg-art.com/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル2f,35.661974,139.731214,Zen Foto Gallery,http://www.zen-foto.jp/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-5-4原宿エノモトビル1f,35.667666,139.711941,HBギャラリー,http://www.hbgallery.com/
港区,六本木７丁目,六本木,東京都港区六本木7-6-5六本木栄ビル3f,35.664467,139.728510,s+arts,https://www.splusarts.com/
港区,六本木６丁目,六本木,東京都港区六本木6-10-1六本木ヒルズ森タワーウェストウォーク3f,35.660597,139.728720,ROPPONGI HILLS A/D GALLERY,http://www.mori.art.museum/jp/shop/
千代田区,神田司町２丁目,-,東京都千代田区神田司町2-16-8楽道庵1f,35.693169,139.768274,TETOKA（手と花）,http://tetoka.jp/
中央区,銀座５丁目,-,東京都中央区銀座5-8-1銀座プレイス6階,35.671108,139.765401,ソニーイメージングギャラリー 銀座,http://www.sony.co.jp/united/imaging/gallery/
中央区,銀座６丁目,-,東京都中央区銀座6-13-7新保ビル3f,35.668865,139.764890,ギャルリー志門,http://g-simon.com/
中央区,銀座１丁目,-,東京都中央区銀座1-9-8奥野ビル502号,35.673740,139.768782,藍画廊,http://igallery.sakura.ne.jp/
新宿区,四谷４丁目,-,東京都新宿区四谷4-22第二富士川ビル1f,35.690239,139.716050,Totem Pole Photo Gallery,http://tppg.jp/
港区,六本木５丁目,六本木,東京都港区六本木5-17-1axisビル2f,35.661322,139.736532,タカ・イシイギャラリー フォトグラフィー / フィルム,http://www.takaishiigallery.com/
品川区,東品川１丁目,-,東京都品川区東品川1-32-8terradaartcomplexⅱ1f,35.619781,139.746320,KOTARO NUKAGA（天王洲）,https://www.kotaronukaga.com/
中央区,銀座８丁目,-,東京都中央区銀座8-6-25河北新報ビル5f,35.669200,139.761110,永井画廊,http://www.nagai-garou.com/
新宿区,四谷３丁目,-,東京都新宿区四谷3-12サワノボリビル9f,35.687613,139.719242,TS4312,http://www.ts4312r.com/
中央区,銀座１丁目,-,東京都中央区銀座1-13-4大和銀座一ビル6f,35.673353,139.769177,K's Gallery,http://ks-g.main.jp
港区,南青山３丁目,-,東京都港区南青山3-4-11ハヤカワビル1f,35.666844,139.717167,スペース・ユイ,http://spaceyui.com/
港区,西麻布３丁目,-,東京都港区西麻布3-24-19山王商会西麻布ビル1f-b1f,35.659385,139.723801,Gallery Ether（ギャラリーイーサ）,https://www.galleryether.com/
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-4-1丸の内ビルディング1f,35.681039,139.763771,H.P.FRANCE WINDOW GALLERY,http://hpgrpgallery.com/window/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-10-1サンデシカビル1f,35.673832,139.712401,TAKU SOMETANI GALLERY,http://takusometani.com
中央区,日本橋久松町,-,東京都中央区日本橋久松町4-12コスギビル4f,35.689996,139.783770,長亭GALLERY,https://www.changting-gallery.com/
中央区,日本橋浜町３丁目,-,東京都中央区日本橋浜町3-33-71f,35.685982,139.790228,マリーギャラリー,https://www.mariegallery.com/
千代田区,神田東松下町,-,東京都千代田区神田東松下町19興亜第1ビルb1・b2f,35.694504,139.773984,ファーブル8710,http://www.fabre8710.com/
中央区,八丁堀２丁目,-,東京都中央区八丁堀2-22-9宮地ビル2f,35.676328,139.777099,アート★アイガ,http://www.artaiga.com/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル4f,35.661974,139.731214,フィリップス東京,https://www.phillips.com/
中央区,勝どき２丁目,-,東京都中央区勝どき2-8-19近富ビル3f・3a/3b,35.659143,139.778857,@btf,https://www.shopbtf.com/
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷1-23-16cocotib1f,35.662010,139.702638,DIESEL ART GALLERY,https://www.diesel.co.jp/ja/art-gallery/
渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-13-1アルス表参道,35.666425,139.707193,アルスギャラリー,http://www.a-s-o.jp/gallery/
中央区,銀座７丁目,-,東京都中央区銀座7-5-4毛利ビル5f,35.670245,139.761678,77 Gallery,http://www.77gallery.com/
中央区,銀座３丁目,-,東京都中央区銀座3-8-12ヤマトビルb1f,35.671412,139.767295,コバヤシ画廊,http://www.gallerykobayashi.jp/
中央区,銀座１丁目,-,東京都中央区銀座1-23-2ginza上野ビル1f,35.672302,139.771708,万画廊,http://www.yawoyorozu.com/
港区,北青山２丁目,-,東京都港区北青山2-12-23uビル1f,35.670069,139.715677,ギャラリー Jy（ギャラリージー）,https://www.instagram.com/gallery.jy/
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-1-6小浦第一ビル2b,35.681344,139.780172,GALLERY YUKI-SIS,http://yuki-sis.com/
中央区,日本橋本町２丁目,日八京,東京都中央区日本橋本町2-6-13山三ビルb1f,35.687332,139.777010,タグチファインアート,http://www.taguchifineart.com/
新宿区,矢来町,-,東京都新宿区矢来町114,35.704085,139.734669,アユミギャラリー,http://www.ayumi-g.com
中央区,銀座１丁目,-,東京都中央区銀座1-9-8奥野ビル306号室,35.673740,139.768782,銀座奥野ビル306号室プロジェクト,https://room306project.tokyo/
中央区,銀座１丁目,-,東京都中央区銀座1-7-5小柳ビル9f,35.674636,139.768226,ギャラリー小柳,http://www.gallerykoyanagi.com
中央区,銀座１丁目,-,東京都中央区銀座1-22-13casaginza1f,35.672052,139.770769,YY ARTS,http://yyarts.co.jp/
港区,西麻布３丁目,-,東京都港区西麻布3-24-20霞町テラス6f,35.659511,139.723801,ア・ライトハウス・カナタ,https://lighthouse-kanata.com/
中央区,銀座５丁目,-,東京都中央区銀座5-3-12壹番館ビルディングb1f,35.671564,139.762530,思文閣銀座,https://www.shibunkaku.co.jp/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-2-19,35.666973,139.711571,ギャラリーニイク,https://gallery219.com
港区,南青山１丁目,-,東京都港区南青山1-26-4六本木ダイヤビル3f,35.666777,139.727299,ギャラリー・アートアンリミテッド,http://www.artunlimited.co.jp/
中央区,東日本橋２丁目,-,東京都中央区東日本橋2-1-6岩田屋ビル3f,35.691890,139.785147,CSデザインセンター,https://nakagawa.co.jp/showroom/
港区,南麻布２丁目,-,東京都港区南麻布2-8-17鳥海ビル1f,35.648397,139.735749,MYD Gallery,https://www.mydgallery.jp/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-20-9waveビル3f,35.669823,139.708146,SH GALLERY,https://www.shartproject.com/
港区,港南２丁目,-,東京都港区港南2-16-6キヤノンsタワー2f,35.625604,139.740131,オープンギャラリー1・2,http://cweb.canon.jp/gallery/schedule/shinagawa.html
港区,赤坂９丁目,六本木,東京都港区赤坂9-7-1ミッドタウン・タワー5f,35.666232,139.731305,東京ミッドタウン・デザインハブ,http://www.designhub.jp
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-20-10rayardmiyashitaparksouth3f,35.662259,139.701902,SAI,http://www.saiart.jp/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル2f,35.661974,139.731214,KOTARO NUKAGA（六本木）,https://www.kotaronukaga.com/
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-11-4メゾン・ド・ヴィレ神田神保町1f,35.695380,139.756320,AMMON TOKYO,http://www.ammon.co.jp/
渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-3-24,35.674011,139.712767,Popularity GALLERY & STUDIO,https://www.popularity.co.jp/
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-1-1国際ビル1f,35.676715,139.761215,CADAN有楽町,https://cadan.org/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル2f,35.661974,139.731214,Yutaka Kikutake Gallery,http://www.ykggallery.com/
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-42-18,35.671538,139.714214,Up & Coming,https://upandcoming.tamabi.ac.jp/
港区,港南２丁目,-,東京都港区港南2-16-6キヤノンsタワー1f,35.625604,139.740131,キヤノンギャラリーS,http://cweb.canon.jp/gallery/schedule/shinagawa.html
中央区,京橋３丁目,日八京,東京都中央区京橋3-5-3京栄ビル1f,35.675033,139.769860,ギャルリー東京ユマニテ,https://g-tokyohumanite.com/
中央区,銀座１丁目,-,東京都中央区銀座1-4-9第一田村ビル3f,35.674948,139.766426,Oギャラリー,http://www4.big.or.jp/~ogallery/
新宿区,新宿３丁目,-,東京都新宿区新宿3-37-11安与ビルb2f,35.690572,139.701309,柿傳ギャラリー,http://www.kakiden.com/gallery
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-24-12渋谷スクランブルスクエア14f,35.658464,139.702262,#NAME?,https://pls-art.com/art-gallery
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-5-10,35.669282,139.711542,ギャラリー砂翁 & トモス,http://www.saohtomos.com
渋谷区,猿楽町,-,東京都渋谷区猿楽町29-18ヒルサイドテラスa棟,35.647397,139.701468,アートフロントギャラリー,http://www.artfrontgallery.com/
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-3-1新東京ビル1f紫野和久傳内,35.677160,139.762252,白 marunouchi,https://www.hakumarunouchi.com/
中央区,銀座５丁目,-,東京都中央区銀座5-5-9アベビル3階,35.671080,139.763421,ナカジマアート,http://www.nakajima-art.com/
渋谷区,神宮前４丁目,-,東京都渋谷区神宮前4-25-7コーポk103,35.669019,139.708103,GALLERY KTO 原宿,https://www.kto-gallery.com/
新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-12-42f,35.694933,139.702416,デカメロン,http://decameron.jp/
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-4-1,35.680710,139.773433,日本橋髙島屋 6F / 美術画廊,http://www.takashimaya.co.jp/tokyo/event3/index.html
中央区,銀座３丁目,-,東京都中央区銀座3-7-20銀座日本料理会館2f,35.672288,139.767180,SASAI FINE ARTS（ササイファインアーツ）,https://sasaifinearts.com/
中央区,京橋３丁目,日八京,東京都中央区京橋3-9-9ウインド京橋ビル2f,35.674934,139.770779,ギャラリー檜 B・C,http://hinoki.main.jp/
渋谷区,桜丘町,-,東京都渋谷区桜丘町15-8高木ビル412号室,35.656001,139.701818,Room_412,http://room412.jp
中央区,京橋３丁目,日八京,東京都中央区京橋3-9-2宝国ビル4f,35.674956,139.771151,ギャラリー檜e・F,http://hinoki.main.jp/
港区,六本木６丁目,六本木,東京都港区六本木6-6-9ピラミデビル3f,35.661974,139.731214,SCAI PIRAMIDE,https://www.scaithebathhouse.com/ja/
港区,南青山５丁目,-,東京都港区南青山5-7-25ラ･フルール南青山2f,35.662871,139.712320,アニエスベー ギャラリー ブティック（agnès b. galerie boutique）,https://www.agnesb.co.jp
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-4-1,35.685644,139.773421,MITSUKOSHI CONTEMPORARY GALLERY（三越コンテンポラリーギャラリー）,https://www.mitsukoshi.mistore.jp/nihombashi/shops/art/contemporary.html
渋谷区,恵比寿１丁目,-,東京都渋谷区恵比寿1-18-4nadiffa/p/a/r/t3f,35.647448,139.714351,MEM,http://mem-inc.jp/
千代田区,西神田２丁目,-,東京都千代田区西神田2-3-5千栄ビル1ｆ,35.698041,139.755076,Gallery mestalla (ギャラリーメスタージャ),http://www.gallerymestalla.co.jp/
江東区,白河４丁目,-,東京都江東区白河4-7-6白河和楽ビル1f,35.683595,139.809009,KANA KAWANISHI GALLERY,http://www.kanakawanishi.com/
中央区,京橋３丁目,日八京,東京都中央区京橋3-5-3京栄ビル2f,35.675033,139.769860,アートスペース羅針盤,http://www.rashin.net/
中央区,京橋２丁目,日八京,東京都中央区京橋2-11-11宝永ビル101,35.676335,139.771708,木之庄企畫,http://kinoshokikaku.jp/
港区,南麻布５丁目,-,東京都港区南麻布5-11-12togoビルb1f,35.653226,139.722914,エモン・フォトギャラリー,http://www.emoninc.com/
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-7-11千春ビル2f103,35.667080,139.706113,ハラジュクゼット,https://harajukuz.com/
中央区,銀座８丁目,-,東京都中央区銀座8-8-192f,35.668542,139.761550,Wada Fine Arts,http://www.wadafinearts.com/
千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-14-3赤坂東急プラザ2階,35.677276,139.737454,丸の内ギャラリー,http://www.marunouchigallery.com
千代田区,九段南２丁目,-,東京都千代田区九段南2-1-17パークマンション千鳥ヶ淵1f,35.691648,139.746762,ギャラリー册,http://www.satsu.jp/
港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-1-20麻布台ユニハウス112,35.662320,139.739412,ウナックサロン,http://www.unac.co.jp/salon_currente.html
中央区,新川２丁目,-,東京都中央区新川2-7-1オリエンタルビルb1f,35.676259,139.780656,七針,http://www.ftftftf.com
渋谷区,代々木４丁目,-,東京都渋谷区代々木4-20-4,35.679564,139.691287,Shop and Gallery Tray,http://www.tray.jp
渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿2-3-6,35.647943,139.718215,ギャラリードゥポワソン,http://www.deuxpoissons.com
港区,南青山２丁目,-,東京都港区南青山2-5-17ポーラ青山ビルディング1f,35.671854,139.722814,ポーラ文化研究所 化粧文化ギャラリー,https://www.cosmetic-culture.po-holdings.co.jp/gallery/
中央区,京橋３丁目,日八京,東京都中央区京橋3-6-5,35.675340,139.770180,南天子画廊,http://www.nantenshi.com/
江東区,平野１丁目,-,東京都江東区平野1-7-9,35.678639,139.798799,清澄アートギャラリー,http://www.kiyosumi-ag.com/
中央区,銀座７丁目,-,東京都中央区銀座7-3-5ヒューリックg7ビル1f&b1f,35.670793,139.760911,泰明画廊,http://www.taimei-g.com/
