,指標名,食べログアワード受賞レストラン,,,,,,,,,,,,,
,港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-11-14,35.6689553,139.7501934,と村,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.25,180,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1308/A130802/13005027/
,港区,西麻布４丁目,-,東京都港区西麻布4-18-17,35.6582048,139.7189629,鳥さわ22,焼き鳥,BRONZE,"2025/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten",3.96,366,"￥8,000～￥9,999",-,https://tabelog.com/tokyo/A1307/A130703/13222625/
,品川区,上大崎２丁目,-,東京都品川区上大崎2-14-12,35.6342653,139.7169019,鳥しき,焼き鳥,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.46,1255,"￥6,000～￥7,999","￥8,000～￥9,999",https://tabelog.com/tokyo/A1316/A131601/13041029/
,渋谷区,代々木２丁目,-,東京都渋谷区代々木2-6-5,35.6879536,139.698908,鳥茂,もつ焼き,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/silver, 2018/-",4.24,2411,"￥8,000～￥9,999",-,https://tabelog.com/tokyo/A1304/A130401/13001067/
,港区,南麻布１丁目,-,東京都港区南麻布1-27-7,35.6499925,139.7331743,鳥匠いし井ひな,焼き鳥、鳥料理,BRONZE,"2025/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten",4.08,427,"￥15,000～￥19,999",-,https://tabelog.com/tokyo/A1307/A130702/13271040/
,渋谷区,鶯谷町７丁目,-,東京都渋谷区鶯谷町7-12,35.6540804,139.7022691,とり茶太郎,焼き鳥,SILVER,"2025/silver, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.11,588,"￥10,000～￥14,999",-,https://tabelog.com/tokyo/A1303/A130301/13157208/
,港区,,-,東京都港区,-,-,トレイス,イノベーティブ、フレンチ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver",4.48,221,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1307/A130703/13246316/
,港区,南青山２丁目,-,東京都港区南青山2-6-15,35.6715648,139.7218885,NARISAWA,イノベーティブ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/bronze, 2018/-",4.32,710,"￥80,000～￥99,999","￥80,000～￥99,999",https://tabelog.com/tokyo/A1306/A130603/13005423/
,港区,西麻布２丁目,-,東京都港区西麻布2-24-14,35.6601566,139.7224755,肉割烹 上,牛料理、日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze",4.24,530,"￥20,000～￥29,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1307/A130701/13209614/
,中央区,銀座６丁目,-,東京都中央区銀座6-4-3,35.6715104,139.7618457,肉屋 田中,牛料理、日本料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver",4.42,329,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1301/A130101/13237628/
,中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-33-6,35.6818515,139.7849984,日本橋蛎殻町 すぎた,寿司,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.65,848,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1302/A130204/13018162/
,中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-22-11,35.6862925,139.7845504,日本橋 蕎ノ字,天ぷら,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2023/hyakumeiten, 2022/hyakumeiten, 2017/hyakumeiten",4.38,414,"￥30,000～￥39,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1302/A130204/13201969/
,中央区,新富２丁目,-,東京都中央区新富2-5-5,35.6715885,139.7740274,日本料理 久丹,日本料理,BRONZE,"2025/bronze, 2023/hyakumeiten, 2021/hyakumeiten",4.04,208,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1313/A131301/13220750/
,港区,三田２丁目,-,東京都港区三田2-17-29,35.6474366,139.7401592,日本料理 晴山,日本料理,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.45,985,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1314/A131402/13127807/
,港区,北青山３丁目,-,東京都港区北青山3-13-1,35.6640889,139.7094477,日本料理 太月,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.07,523,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1306/A130602/13160021/
,港区,南青山４丁目,-,東京都港区南青山4-11-2,35.666029,139.718085,伯雲,日本料理,BRONZE,"2025/bronze, 2023/hyakumeiten",4.06,155,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1306/A130603/13255456/
,港区,南麻布４丁目,-,東京都港区南麻布4-5-66,35.6511293,139.7237414,長谷川 稔,イノベーティブ、フレンチ、イタリアン,SILVER,"2025/silver, 2024/bronze, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver",4.39,250,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1307/A130703/13220575/
,中央区,銀座６丁目,-,東京都中央区銀座6-7-6,35.670536,139.762782,はっこく,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2022/hyakumeiten, 2021/hyakumeiten",3.89,671,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1301/A130101/13217157/
,新宿区,神楽坂５丁目,-,東京都新宿区神楽坂5-7,35.7021692,139.7390111,波濤,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.32,270,"￥50,000～￥59,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1309/A130905/13245540/
,新宿区,四谷４丁目,-,東京都新宿区四谷4-8,35.6880701,139.7166065,はらまさ,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.23,578,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1309/A130903/13151542/
,中央区,銀座８丁目,-,東京都中央区銀座8-3-1,35.6692505,139.7592458,青空,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/silver, 2022/silver, 2021/silver, 2020/bronze, 2019/silver, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.32,392,-,-,https://tabelog.com/tokyo/A1301/A130103/13032283/
,港区,東麻布１丁目,-,東京都港区東麻布1-7-9,35.6573486,139.7434681,東麻布 天本,寿司,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.61,542,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1314/A131401/13196420/
,渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-19-12,35.673458,139.7101767,樋口,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.19,183,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1306/A130601/13001215/
,港区,新橋３丁目,虎ノ門広域,東京都港区新橋3-6-13,35.6661736,139.7552532,ひろ作,日本料理,BRONZE,"2025/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",3.99,332,"￥50,000～￥59,999","￥4,000～￥4,999",https://tabelog.com/tokyo/A1301/A130103/13015266/
,港区,六本木７丁目,六本木,東京都港区六本木7-3-21,35.66537,139.727931,美会,イノベーティブ、日本料理、タイ料理,SILVER,"2025/silver, 2024/silver",4.31,316,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1307/A130701/13270211/
,中央区,銀座１丁目,-,東京都中央区銀座1-21-14,35.6725118,139.7707091,フルタ,中華料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.42,300,-,-,https://tabelog.com/tokyo/A1313/A131301/13176780/
,港区,南青山６丁目,-,東京都港区南青山6-4-6,35.6615191,139.7164092,プリズマ,イタリアン,BRONZE,"2025/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",4.14,182,-,-,https://tabelog.com/tokyo/A1306/A130602/13123890/
,渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿2-3-4,35.648029,139.7184741,ペレグリーノ,イタリアン,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/silver, 2019/gold, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.57,292,"￥100,000～","￥100,000～",https://tabelog.com/tokyo/A1303/A130302/13072775/
,渋谷区,代々木４丁目,-,東京都渋谷区代々木4-22-17,35.6812558,139.6913014,ボニュ,フレンチ、ケーキ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/gold, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.36,309,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1304/A130401/13184186/
,港区,赤坂３丁目,赤坂,東京都港区赤坂3-9-2,35.6772902,139.7362154,薪鳥新神戸,焼き鳥、鳥料理,SILVER,"2025/silver, 2024/hyakumeiten",4.21,377,-,-,https://tabelog.com/tokyo/A1308/A130801/13291292/
,品川区,南大井３丁目,-,東京都品川区南大井3-11-5,35.5908437,139.7354372,まき村,日本料理,SILVER,"2025/silver, 2024/gold, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.44,342,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1315/A131502/13003338/
,千代田区,紀尾井町１丁目,-,東京都千代田区紀尾井町1-3,35.6787667,139.7380662,MAZ,イノベーティブ,BRONZE,2025/bronze,3.97,175,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1308/A130803/13270953/
,港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-11-6,35.6674621,139.7423903,松川,日本料理,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.59,487,"￥80,000～￥99,999","￥60,000～￥79,999",https://tabelog.com/tokyo/A1307/A130701/13124391/
,港区,南青山２丁目,-,東京都港区南青山2-27-16,35.6685882,139.7169946,malca,イタリアン,BRONZE,"2025/bronze, 2023/hyakumeiten",4.09,287,"￥20,000～￥29,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1306/A130603/13277748/
,江東区,福住１丁目,-,東京都江東区福住1-3-1,35.6755048,139.7930987,みかわ 是山居,天ぷら,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2022/hyakumeiten",4.24,694,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1313/A131303/13090866/
,港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-18-8,35.6675596,139.753299,味享,日本料理,SILVER,"2025/silver, 2024/bronze, 2023/bronze, 2022/bronze, 2021/silver, 2020/bronze, 2023/hyakumeiten, 2021/hyakumeiten",4.39,198,-,-,https://tabelog.com/tokyo/A1301/A130103/13228116/
,新宿区,四谷１丁目,-,東京都新宿区四谷1-22-1,35.6875649,139.7278518,三谷,寿司,SILVER,"2025/silver, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.54,305,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1309/A130902/13042204/
,港区,南青山７丁目,-,東京都港区南青山7-13-13,35.6571045,139.718034,南青山 七鳥目,焼き鳥,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.25,400,"￥8,000～￥9,999",-,https://tabelog.com/tokyo/A1307/A130703/13200559/
,港区,南青山５丁目,-,東京都港区南青山5-4-30,35.6618703,139.7142247,宮坂,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2023/hyakumeiten",4.31,115,"￥40,000～￥49,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1306/A130602/13264981/
,港区,西麻布３丁目,-,東京都港区西麻布3-2-34,35.6594393,139.7267062,明寂,日本料理,SILVER,"2025/silver, 2023/hyakumeiten",4.18,173,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1307/A130701/13270958/
,新宿区,納戸町３２丁目,-,東京都新宿区納戸町32-3,35.6977486,139.7337915,森ふじ,日本料理,BRONZE,"2025/bronze, 2023/hyakumeiten",3.99,100,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1309/A130905/13240181/
,港区,六本木７丁目,六本木,東京都港区六本木7-13-10,35.6637268,139.7302863,YAKITORI 燃 es,焼き鳥,BRONZE,"2025/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten",3.98,555,"￥10,000～￥14,999",-,https://tabelog.com/tokyo/A1307/A130701/13259508/
,江東区,常盤２丁目,-,東京都江東区常盤2-14-11,35.6842687,139.7983122,焼肉 静龍苑,焼肉,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten",4.30,1316,-,-,https://tabelog.com/tokyo/A1313/A131303/13237978/
,港区,西麻布１丁目,-,東京都港区西麻布1-15-3,35.6617996,139.7232725,山﨑,日本料理、海鮮,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2023/hyakumeiten, 2021/hyakumeiten",4.47,406,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1307/A130701/13225691/
,港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-23-3,35.6666599,139.7486179,unis,フレンチ、イノベーティブ,BRONZE,"2025/bronze, 2023/hyakumeiten",4.08,211,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1308/A130802/13253159/
,港区,南青山６丁目,-,東京都港区南青山6-6-22,35.6603816,139.7179753,よろにく,焼肉、ホルモン,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.24,2530,"￥10,000～￥14,999",-,https://tabelog.com/tokyo/A1306/A130602/13042979/
,港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-3-1,35.6607581,139.7409436,YORONIKU TOKYO AZABUDAIHILLS,焼肉,BRONZE,"2025/bronze, 2024/hyakumeiten",4.08,125,"￥15,000～￥19,999",-,https://tabelog.com/tokyo/A1307/A130701/13291424/
,港区,南青山７丁目,-,東京都港区南青山7-10-10,35.6588354,139.7186628,4000 Chinese Restaurant,四川料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.14,369,"￥30,000～￥39,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1307/A130703/13229559/
,渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-2-2,35.6607645,139.7085533,ラチュレ,フレンチ,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.29,2158,"￥10,000～￥14,999","￥6,000～￥7,999",https://tabelog.com/tokyo/A1303/A130301/13198692/
,渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-3-1,35.6599442,139.7088359,ラ・ブランシュ,フレンチ,BRONZE,"2025/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",4.08,492,-,-,https://tabelog.com/tokyo/A1303/A130301/13002111/
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-1-2,35.6742704,139.7592781,龍吟,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",4.26,255,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1301/A130102/13001457/
,新宿区,納戸町,-,東京都新宿区納戸町22,35.6981627,139.7325712,ル・マンジュ・トゥー,フレンチ,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.06,309,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1309/A130905/13000469/
,中央区,銀座５丁目,-,東京都中央区銀座5-9-16,35.6701935,139.7650003,レストラン ラフィナージュ,フレンチ,BRONZE,"2025/bronze, 2023/hyakumeiten",4.14,230,"￥30,000～￥39,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1301/A130101/13227264/
,港区,新橋４丁目,虎ノ門広域,東京都港区新橋4-9-1,35.6643388,139.7563864,レストラン ラ フィネス,フレンチ,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.26,231,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1301/A130103/13139171/
,港区,六本木４丁目,六本木,東京都港区六本木4-2-35,35.6647207,139.7335553,レストラン リューズ,フレンチ,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.13,776,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1307/A130701/13122126/
,千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-1,35.6724056,139.7583398,レ セゾン,フレンチ,BRONZE,"2025/bronze, 2024/silver, 2023/bronze, 2022/bronze, 2021/silver, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.30,853,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1301/A130102/13002294/
,港区,西麻布２丁目,-,東京都港区西麻布2-26-4,35.6602169,139.7194309,レフェルヴェソンス,フレンチ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/gold, 2019/gold, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.49,1532,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1306/A130602/13116356/
,中央区,銀座７丁目,-,東京都中央区銀座7-3-13,35.670056,139.7602259,蓮 三四七,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2023/hyakumeiten, 2021/hyakumeiten",4.17,187,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1301/A130101/13221959/
,中央区,銀座７丁目,-,東京都中央区銀座7-5-5,35.6698761,139.7613223,ロオジエ,フレンチ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/gold, 2021/gold, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.46,1318,"￥40,000～￥49,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1301/A130101/13002607/
,中央区,,-,東京都中央区,-,-,六寛,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2023/hyakumeiten, 2021/hyakumeiten",3.94,88,-,-,https://tabelog.com/tokyo/A1313/A131301/13178685/
,渋谷区,東３丁目,-,東京都渋谷区東3-16-1,35.6497997,139.7100875,わさ,中華料理,SILVER,"2025/silver, 2024/silver, 2023/bronze, 2022/bronze, 2024/hyakumeiten, 2023/hyakumeiten",4.34,307,-,-,https://tabelog.com/tokyo/A1303/A130302/13251804/
